Measurement Name :;Meas-826;;Generated On :;18/10/2021, 15:01:10;;;Calibration details for Oxygen;;;Report :;"@m02:IDENTIFICATION
Serial number     : SEBX0008000826      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 047
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

";;Other Report :;"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
";;;;;;;;;;;;;;;;;
06.10.21 03:18:05;9333.98;95.86;94.2;98.12;96.16;98.42;100.25;101.32;98.88;84.32;85.2;85.49;84.47;99.49;105.78;108.74;104.54;90.93;92.71;88.71;90.93;93.31;96.61;90.19;89.74;;19.7;1020;0;19.66;
06.10.21 03:48:09;9364.05;95.71;94.06;98.12;96.01;98.42;100.09;101.32;99.03;84.32;85.05;85.49;84.47;99.33;105.93;108.74;104.39;90.93;92.71;88.56;90.93;93.46;96.46;90.19;89.89;;19.7;1020;0;19.73;
06.10.21 04:18:15;9394.15;95.71;94.06;98.12;96.01;98.42;100.09;101.16;98.88;84.18;84.9;85.34;84.32;99.33;105.62;108.58;104.39;90.78;92.71;88.56;90.78;93.16;96.61;90.34;89.74;;19.7;1020;0;19.66;
06.10.21 04:48:21;9424.25;95.86;94.06;97.97;95.86;98.27;100.09;101.32;99.03;84.18;84.9;85.34;84.32;99.49;105.62;108.58;104.39;90.93;92.71;88.56;90.78;93.31;96.76;90.34;89.74;;19.7;1020;0;19.71;
06.10.21 05:18:27;9454.35;96.01;94.2;98.27;96.01;98.57;100.09;101.32;99.03;84.32;85.05;85.63;84.47;99.49;105.78;108.74;104.39;90.93;92.71;88.71;90.93;93.46;96.91;90.34;89.74;;19.7;1020;0;19.66;
06.10.21 05:48:33;9484.45;95.86;94.06;98.12;96.01;98.42;100.09;101.16;99.03;84.18;84.76;85.34;84.47;99.49;105.47;108.74;104.23;90.78;92.71;88.42;90.78;93.46;96.61;90.19;89.74;;19.7;1020;0;19.68;
06.10.21 06:18:39;9514.55;96.01;94.35;98.27;96.16;98.73;100.25;101.47;99.18;84.32;85.05;85.63;84.47;99.49;105.78;108.74;104.7;90.93;92.86;88.56;91.08;93.46;96.91;90.34;89.74;;19.7;1020;0;19.69;
06.10.21 06:48:44;9544.63;95.86;94.2;98.12;95.86;98.27;100.09;101.32;98.73;84.03;85.05;85.49;84.32;99.33;105.47;108.58;104.39;90.78;92.56;88.56;90.93;93.31;96.76;90.19;89.74;;19.7;1020;0;19.68;
06.10.21 07:18:49;9574.72;95.86;94.06;98.12;96.16;98.57;100.25;101.16;99.03;84.18;85.05;85.49;84.47;99.49;105.62;108.74;104.39;90.93;92.71;88.71;90.93;93.46;96.61;90.48;89.89;;19.7;1020;0;19.71;
06.10.21 07:48:55;9604.82;95.86;94.2;98.12;96.01;98.42;100.09;101.16;98.88;84.18;84.9;85.49;84.32;99.33;105.62;108.58;104.39;90.78;92.56;88.56;90.93;93.46;96.91;90.19;89.74;;19.7;1020;0;19.68;
06.10.21 08:19:00;9634.9;95.86;94.2;98.27;96.16;98.42;100.09;101.16;99.03;84.18;85.05;85.34;84.32;99.33;105.62;108.74;104.39;90.78;92.71;88.56;90.93;93.46;96.76;90.34;89.74;;19.7;1020;0;19.71;
06.10.21 08:49:05;9664.98;96.01;94.2;98.27;96.01;98.57;100.25;101.16;99.03;84.32;85.05;85.49;84.47;99.33;105.62;108.42;104.54;90.78;92.71;88.56;90.93;93.46;96.76;90.34;89.74;;19.7;1020;0;19.68;
06.10.21 09:19:11;9695.08;95.86;94.35;98.12;96.16;98.42;100.25;101.32;99.03;84.18;85.05;85.49;84.47;99.49;105.78;108.74;104.39;90.93;92.71;88.71;90.78;93.46;96.76;90.34;89.74;;19.7;1020;0;19.68;
06.10.21 09:49:16;9725.17;96.01;94.2;98.27;96.01;98.42;100.25;101.32;98.88;84.32;85.05;85.49;84.47;99.49;105.78;108.74;104.54;90.93;92.71;88.56;91.08;93.46;96.91;90.34;89.74;;19.7;1020;0;19.71;
06.10.21 10:19:22;9755.27;96.01;94.2;98.27;96.16;98.57;100.09;101.32;98.88;84.18;85.05;85.49;84.47;99.33;105.78;108.58;104.39;90.93;92.71;88.56;90.93;93.46;96.91;90.48;89.89;;19.7;1020;0;19.66;
06.10.21 10:49:26;9785.33;95.86;94.2;98.12;96.01;98.42;100.09;101.16;98.88;84.18;84.9;85.49;84.47;99.49;105.62;108.74;104.23;90.93;92.71;88.56;90.93;93.31;96.76;90.34;89.6;;19.7;1020;0;19.71;
06.10.21 11:19:32;9815.43;95.86;94.06;98.27;95.86;98.27;99.94;101.16;98.73;84.18;84.9;85.34;84.32;99.33;105.47;108.42;104.39;90.93;92.71;88.71;90.93;93.31;96.76;90.34;89.74;;19.7;1020;0;19.69;
06.10.21 11:49:38;9845.53;95.86;94.2;98.27;96.01;98.42;100.09;101.16;98.88;84.18;84.9;85.49;84.47;99.33;105.62;108.58;104.23;90.93;92.71;88.56;90.93;93.31;96.91;90.34;89.74;;19.7;1020;0;19.68;
06.10.21 12:19:42;9875.6;95.86;94.35;98.27;96.16;98.42;100.09;101.32;98.88;84.32;85.05;85.63;84.61;99.49;105.62;108.58;104.54;90.93;92.71;88.71;90.78;93.46;96.91;90.34;89.74;;19.7;1020;0;19.69;
06.10.21 12:49:48;9905.7;95.86;94.2;98.27;96.16;98.27;100.09;101.16;98.73;84.32;84.9;85.49;84.47;99.49;105.62;108.74;104.39;90.93;92.71;88.56;90.93;93.31;96.61;90.19;89.74;;19.7;1020;0;19.68;
06.10.21 13:19:53;9935.78;95.86;94.2;98.12;96.16;98.57;100.09;101.32;99.03;84.18;85.05;85.63;84.47;99.33;105.62;108.74;104.39;90.93;92.71;88.42;90.93;93.46;96.91;90.19;89.89;;19.7;1020;0;19.69;
06.10.21 13:49:58;9965.87;95.86;94.35;98.12;96.16;98.42;100.09;101.32;98.88;84.32;84.9;85.49;84.47;99.49;105.78;108.74;104.54;90.93;92.71;88.71;90.93;93.46;96.91;90.34;89.89;;19.7;1020;0;19.73;
06.10.21 14:20:04;9995.97;95.86;94.2;98.27;96.16;98.27;100.09;101.16;98.73;84.18;85.05;85.49;84.47;99.33;105.62;108.42;104.23;90.93;92.56;88.42;90.93;93.31;96.76;90.19;89.74;;19.7;1020;0;19.7;
06.10.21 14:50:08;10026.03;95.71;94.2;98.12;96.16;98.27;99.94;101.16;98.73;84.03;84.76;85.34;84.18;99.18;105.47;108.42;104.23;90.78;92.56;88.27;90.78;93.16;96.76;90.19;89.6;;19.7;1020;0;19.66;
06.10.21 15:20:14;10056.13;95.71;94.2;98.12;96.01;98.27;99.94;101.16;98.88;84.32;84.9;85.49;84.32;99.33;105.62;108.42;104.39;90.93;92.71;88.42;90.78;93.31;96.61;90.19;89.74;;19.7;1020;0;19.69;
06.10.21 15:50:19;10086.22;95.86;94.2;98.27;96.16;98.27;100.09;101.16;98.88;84.03;84.76;85.63;84.18;99.18;105.47;108.42;104.08;90.78;92.56;88.42;90.78;93.31;96.76;90.19;89.74;;19.7;1020;0;19.71;
06.10.21 16:20:25;10116.32;95.71;94.06;98.12;96.16;98.27;99.94;101.16;98.73;84.03;84.9;85.34;84.32;99.18;105.47;108.42;104.08;90.78;92.56;88.42;90.78;93.31;96.61;90.19;89.74;;19.7;1020;0;19.66;
06.10.21 16:50:30;10146.4;95.86;94.2;98.12;96.01;98.27;99.94;101.16;98.73;84.32;84.9;85.34;84.32;99.33;105.47;108.58;104.39;90.78;92.71;88.42;90.93;93.46;96.91;90.34;89.74;;19.7;1020;0;19.68;
06.10.21 17:20:36;10176.5;95.71;94.06;98.12;96.01;98.12;99.79;101.01;98.73;84.03;84.76;85.34;84.18;99.18;105.32;108.27;104.08;90.78;92.41;88.42;90.78;93.16;96.76;90.04;89.74;;19.7;1020;0;19.73;
06.10.21 17:50:42;10206.6;95.86;94.06;98.27;96.01;98.27;99.94;101.16;98.88;84.18;84.9;85.49;84.32;99.18;105.47;108.27;104.23;90.78;92.41;88.42;90.93;93.46;96.91;90.19;89.74;;19.7;1020;0;19.68;
06.10.21 18:20:48;10236.7;95.71;94.06;97.97;96.01;98.12;99.94;101.16;98.73;84.18;84.9;85.49;84.32;99.18;105.47;108.42;104.23;90.78;92.56;88.27;90.78;93.31;96.76;90.19;89.6;;19.7;1020;0;19.66;
06.10.21 18:50:54;10266.8;95.86;94.2;98.12;96.16;98.27;100.09;101.01;98.73;84.18;84.9;85.49;84.32;99.18;105.32;108.42;104.23;90.78;92.56;88.42;90.78;93.31;96.76;90.34;89.6;;19.7;1020;0;19.69;
06.10.21 19:20:59;10296.88;95.71;94.2;98.12;96.16;98.27;99.94;101.01;98.73;84.18;84.9;85.49;84.32;99.18;105.32;108.42;104.23;90.63;92.56;88.56;90.78;93.31;96.91;90.19;89.6;;19.7;1020;0;19.66;
06.10.21 19:51:04;10326.97;95.86;94.06;97.82;96.16;98.12;99.94;101.01;98.57;84.18;84.76;85.49;84.32;99.18;105.47;108.27;104.08;90.78;92.41;88.42;90.63;93.31;96.91;90.34;89.6;;19.7;1020;0;19.66;
06.10.21 20:21:09;10357.05;95.86;94.2;98.27;96.16;98.27;100.09;101.16;98.73;84.18;84.9;85.49;84.32;99.18;105.47;108.42;104.23;90.78;92.71;88.42;90.93;93.46;97.21;90.34;89.74;;19.7;1020;0;19.73;
06.10.21 20:51:14;10387.13;96.01;94.35;98.12;96.16;98.12;100.09;101.16;98.73;84.18;84.9;85.49;84.32;99.18;105.47;108.27;104.23;90.93;92.71;88.42;90.78;93.31;96.91;90.34;89.74;;19.7;1020;0;19.66;
06.10.21 21:21:21;10417.25;95.86;94.2;98.27;96.31;98.12;100.09;101.01;98.57;84.32;84.9;85.49;84.18;99.18;105.47;108.42;104.08;90.78;92.56;88.56;90.78;93.31;96.91;90.34;89.6;;19.7;1020;0;19.7;
06.10.21 21:51:27;10447.35;95.86;94.2;98.12;96.16;98.27;100.09;101.16;98.73;84.18;84.9;85.49;84.18;99.03;105.47;108.42;104.08;90.78;92.56;88.27;90.78;93.31;96.91;90.19;89.6;;19.7;1020;0;19.68;
06.10.21 22:21:32;10477.43;95.86;94.2;98.27;96.16;98.12;99.94;100.86;98.88;84.03;84.9;85.49;84.32;99.03;105.16;108.27;104.08;90.63;92.56;88.42;90.63;93.16;96.76;90.19;89.6;;19.7;1020;0;19.69;
06.10.21 22:51:37;10507.52;95.71;94.2;98.12;96.01;98.12;99.79;101.01;98.57;84.03;84.76;85.49;84.32;99.03;105.32;108.27;103.93;90.78;92.71;88.42;90.93;93.31;96.91;90.04;89.74;;19.7;1020;0;19.69;
06.10.21 23:21:43;10537.62;95.71;94.2;97.97;96.01;98.12;99.64;100.86;98.57;84.03;84.76;85.34;84.18;99.03;105.32;108.11;104.08;90.78;92.56;88.27;90.63;93.31;96.76;90.04;89.45;;19.7;1020;0;19.66;
06.10.21 23:51:48;10567.7;96.16;94.2;98.27;96.01;98.27;99.79;101.16;98.73;84.32;85.05;85.49;84.47;99.18;105.47;108.27;104.23;90.78;92.71;88.42;90.93;93.46;97.06;90.34;89.74;;19.7;1020;0;19.69;
07.10.21 00:21:54;10597.8;95.86;94.35;98.12;96.16;98.27;99.94;101.01;98.73;84.18;84.76;85.49;84.32;99.03;105.32;108.42;104.23;90.78;92.71;88.42;90.78;93.31;97.06;90.19;89.74;;19.7;1020;0;19.69;
07.10.21 00:52:00;10627.9;96.01;94.2;98.12;96.16;98.12;99.79;101.01;98.73;84.18;84.9;85.49;84.18;99.18;105.32;108.27;104.08;90.78;92.56;88.56;90.78;93.31;97.06;90.19;89.6;;19.7;1020;0;19.68;
07.10.21 01:22:05;10657.98;95.86;94.2;98.12;96.16;98.12;99.79;101.16;98.57;84.03;84.76;85.49;84.32;99.18;105.32;108.27;104.23;90.78;92.56;88.56;90.63;93.46;96.91;90.19;89.74;;19.7;1020;0;19.69;
07.10.21 01:52:09;10688.05;96.01;94.2;97.97;96.16;98.12;99.94;101.01;98.73;84.18;84.9;85.63;84.32;99.18;105.32;108.42;104.23;90.78;92.56;88.27;90.93;93.46;97.06;90.34;89.74;;19.7;1020;0;19.66;
07.10.21 02:22:14;10718.13;96.01;94.35;98.27;96.16;98.12;99.79;101.16;98.73;84.03;84.9;85.49;84.47;99.18;105.16;108.27;104.23;90.78;92.56;88.27;90.78;93.31;96.91;90.19;89.6;;19.7;1020;0;19.71;
07.10.21 02:52:20;10748.23;96.01;94.35;98.27;96.31;98.27;99.94;101.32;98.73;84.32;84.9;85.63;84.47;99.18;105.47;108.58;104.23;90.93;92.71;88.56;90.93;93.46;97.21;90.34;89.74;;19.7;1020;0;19.68;
07.10.21 03:22:25;10778.32;95.86;94.2;98.42;96.16;98.12;99.79;101.16;98.73;84.18;84.9;85.49;84.32;99.03;105.32;108.42;103.93;90.78;92.71;88.42;90.93;93.31;97.06;90.34;89.6;;19.7;1020;0;19.7;
07.10.21 03:52:30;10808.4;95.86;94.06;98.27;96.01;97.82;99.64;100.7;98.57;84.03;84.76;85.34;84.03;98.88;105.16;108.27;103.93;90.63;92.26;88.27;90.63;93.31;96.91;90.19;89.45;;19.7;1020;0;19.66;
07.10.21 04:22:36;10838.5;95.86;94.35;98.12;96.31;98.12;99.79;101.16;98.73;84.03;84.9;85.63;84.18;99.03;105.32;108.42;103.93;90.78;92.56;88.42;90.78;93.31;96.91;90.19;89.6;;19.7;1020;0;19.68;
07.10.21 04:52:41;10868.58;96.01;94.2;98.12;96.31;98.12;99.79;101.01;98.73;84.18;84.76;85.49;84.32;99.03;105.32;108.27;104.08;90.78;92.41;88.27;90.78;93.46;97.06;90.19;89.6;;19.7;1020;0;19.69;
07.10.21 05:22:46;10898.67;95.71;94.2;98.12;96.01;97.97;99.64;101.01;98.42;84.03;84.9;85.34;84.32;98.88;105.16;108.27;103.93;90.63;92.26;88.27;90.78;93.16;96.91;90.04;89.6;;19.7;1020;0;19.66;
07.10.21 05:52:51;10928.75;95.86;94.2;98.27;96.16;97.97;99.79;101.01;98.57;84.03;84.9;85.49;84.18;99.03;105.16;108.11;104.08;90.63;92.56;88.42;90.78;93.16;97.06;90.04;89.45;;19.7;1020;0;19.71;
07.10.21 06:22:56;10958.83;96.01;94.35;98.27;96.31;98.12;99.94;101.16;98.73;84.18;84.9;85.63;84.47;99.18;105.32;108.27;104.08;90.93;92.71;88.56;90.78;93.46;97.21;90.34;89.74;;19.7;1020;0;19.66;
07.10.21 06:53:01;10988.92;95.86;94.35;98.27;96.16;98.12;99.79;101.01;98.73;84.18;84.9;85.49;84.32;98.88;105.16;108.11;103.93;90.78;92.56;88.27;90.78;93.31;97.06;90.34;89.6;;19.7;1020;0;19.7;
07.10.21 07:23:07;11019.02;96.01;94.35;98.27;96.16;97.97;99.79;101.01;98.57;84.18;84.9;85.49;84.32;99.18;105.32;108.27;104.08;90.63;92.71;88.42;90.78;93.31;97.06;90.19;89.74;;19.7;1020;0;19.66;
07.10.21 07:53:12;11049.1;95.71;94.2;97.97;96.01;97.97;99.64;100.86;98.57;84.03;84.76;85.34;84.03;98.88;105.01;107.96;103.77;90.34;92.41;88.12;90.63;93.16;96.91;90.19;89.45;;19.7;1020;0;19.68;
07.10.21 08:23:18;11079.2;96.01;94.2;98.12;96.16;97.97;99.64;101.01;98.57;84.03;84.9;85.49;84.18;98.88;104.85;108.11;103.93;90.63;92.41;88.12;90.78;93.16;97.06;90.04;89.6;;19.7;1020;0;19.68;
07.10.21 08:53:24;11109.3;95.86;94.2;97.97;96.01;97.82;99.64;100.7;98.42;83.89;84.76;85.34;84.18;98.88;104.85;107.96;103.77;90.63;92.41;88.12;90.63;93.16;96.76;90.04;89.45;;19.7;1020;0;19.68;
07.10.21 09:23:29;11139.38;95.86;94.35;98.27;96.31;97.97;99.64;100.86;98.73;84.18;84.9;85.34;84.32;99.03;105.16;108.27;103.93;90.78;92.41;88.27;90.78;93.31;97.06;90.19;89.6;;19.7;1020;0;19.73;
07.10.21 09:53:34;11169.47;96.01;94.06;98.12;96.16;97.97;99.64;100.86;98.57;84.03;84.76;85.34;84.03;98.88;105.16;107.96;103.93;90.63;92.41;88.27;90.63;93.01;97.06;90.19;89.45;;19.7;1020;0;19.66;
07.10.21 10:23:39;11199.55;95.86;94.35;98.12;96.01;97.82;99.64;100.7;98.57;84.03;84.76;85.49;84.03;98.88;105.01;107.96;103.93;90.63;92.41;88.12;90.63;93.31;97.06;90.04;89.6;;19.7;1020;0;19.7;
07.10.21 10:53:45;11229.65;96.01;94.35;98.27;96.31;97.82;99.79;101.16;98.57;84.03;84.76;85.49;84.32;98.88;105.01;107.96;103.93;90.63;92.56;88.27;90.78;93.16;97.06;90.19;89.6;;19.7;1020;0;19.66;
07.10.21 11:23:51;11259.75;95.71;94.06;98.12;96.01;97.82;99.49;100.86;98.42;83.89;84.76;85.2;84.03;98.73;105.01;107.96;103.77;90.48;92.41;88.12;90.48;93.16;96.91;90.04;89.3;;19.7;1020;0;19.66;
07.10.21 11:53:56;11289.83;96.16;94.35;98.42;96.31;98.12;99.79;101.01;98.73;84.18;85.05;85.63;84.32;99.03;105.32;108.27;104.08;90.63;92.56;88.27;90.93;93.46;97.36;90.19;89.74;;19.7;1020;0;19.69;
07.10.21 12:24:01;11319.92;95.86;94.2;98.27;96.16;97.82;99.64;100.86;98.57;84.03;84.76;85.49;84.18;98.88;105.01;107.96;103.77;90.63;92.41;88.27;90.78;93.31;97.21;90.19;89.45;;19.7;1020;0;19.66;
07.10.21 12:54:05;11349.98;96.01;94.5;98.42;96.31;98.12;99.79;101.01;98.57;84.18;84.9;85.49;84.32;99.03;105.16;108.11;104.08;90.78;92.56;88.42;90.93;93.46;97.36;90.34;89.6;;19.7;1020;0;19.73;
07.10.21 13:24:10;11380.07;95.86;94.35;98.27;96.31;97.97;99.64;101.01;98.57;84.03;84.9;85.49;84.03;98.88;105.16;107.96;103.77;90.63;92.56;88.42;90.78;93.31;97.21;90.19;89.6;;19.7;1020;0;19.68;
07.10.21 13:54:14;11410.13;96.01;94.65;98.42;96.31;97.97;99.64;101.01;98.73;84.18;85.05;85.63;84.32;99.03;105.01;108.11;103.77;90.63;92.71;88.27;90.93;93.46;97.51;90.48;89.74;;19.7;1020;0;19.73;
07.10.21 14:24:19;11440.22;96.01;94.35;98.12;96.31;97.67;99.64;101.01;98.42;83.89;84.76;85.49;84.32;98.88;105.01;107.96;103.93;90.48;92.41;88.27;90.63;93.16;97.06;90.19;89.45;;19.7;1020;0;19.66;
07.10.21 14:54:25;11470.32;96.01;94.35;98.27;96.31;97.82;99.79;100.86;98.57;84.03;84.9;85.49;84.18;98.88;105.16;108.11;104.08;90.63;92.56;88.27;90.78;93.46;97.36;90.34;89.74;;19.7;1020;0;19.71;
07.10.21 15:24:30;11500.4;95.86;94.06;98.12;96.16;97.67;99.49;100.86;98.27;83.74;84.76;85.34;84.03;98.57;104.7;107.64;103.62;90.48;92.26;87.98;90.48;93.16;97.06;89.89;89.45;;19.7;1020;0;19.66;
07.10.21 15:54:35;11530.48;95.86;94.2;98.27;96.01;97.67;99.49;100.86;98.42;83.89;84.76;85.49;84.32;98.73;104.85;107.8;103.77;90.63;92.41;88.27;90.63;93.31;97.21;90.04;89.45;;19.7;1020;0;19.69;
07.10.21 16:24:40;11560.57;96.16;94.5;98.27;96.31;97.97;99.79;101.01;98.57;84.18;85.05;85.63;84.32;99.03;104.85;108.11;103.93;90.63;92.56;88.42;90.78;93.31;97.36;90.34;89.6;;19.7;1020;0;19.69;
07.10.21 16:54:45;11590.65;96.01;94.2;98.27;96.16;97.82;99.64;100.7;98.42;83.89;84.9;85.34;84.03;98.73;105.01;107.8;103.77;90.48;92.41;88.12;90.63;93.16;97.21;90.19;89.45;;19.7;1020;0;19.68;
07.10.21 17:24:51;11620.75;96.01;94.35;98.27;96.16;97.82;99.64;100.86;98.42;84.03;85.05;85.34;84.32;98.88;105.01;107.8;103.77;90.63;92.56;88.27;90.78;93.31;97.21;90.19;89.6;;19.7;1020;0;19.71;
07.10.21 17:54:57;11650.85;96.01;94.2;98.12;96.16;97.82;99.49;101.01;98.57;84.03;84.9;85.49;84.18;98.73;104.85;107.96;103.77;90.63;92.56;88.12;90.78;93.31;97.21;90.19;89.45;;19.7;1020;0;19.66;
07.10.21 18:25:01;11680.92;96.01;94.35;98.12;96.16;97.82;99.79;100.86;98.57;84.03;84.9;85.63;84.18;98.88;105.01;107.96;103.62;90.63;92.56;88.27;90.78;93.31;97.51;90.19;89.6;;19.7;1020;0;19.73;
07.10.21 18:55:07;11711.02;96.01;94.35;98.27;96.16;97.82;99.64;101.01;98.57;83.89;84.9;85.49;84.18;98.73;104.85;107.96;103.77;90.63;92.41;88.27;90.78;93.31;97.36;90.19;89.45;;19.7;1020;0;19.68;
07.10.21 19:25:12;11741.1;96.01;94.35;98.27;96.16;97.97;99.64;100.86;98.57;83.74;84.9;85.63;84.18;98.73;104.85;107.96;103.77;90.48;92.26;88.27;90.78;93.31;97.36;90.34;89.6;;19.7;1020;0;19.73;
07.10.21 19:55:18;11771.2;95.86;94.2;98.12;96.01;97.67;99.49;100.86;98.27;83.89;84.9;85.49;84.18;98.73;104.85;107.8;103.62;90.48;92.56;88.27;90.78;93.16;97.36;90.04;89.6;;19.7;1020;0;19.68;
07.10.21 20:25:23;11801.28;96.01;94.35;98.27;96.31;97.97;99.49;100.86;98.42;83.89;84.9;85.49;84.18;98.88;104.85;108.11;103.93;90.63;92.41;88.27;90.78;93.31;97.36;90.19;89.6;;19.7;1020;0;19.69;
07.10.21 20:55:29;11831.38;96.01;94.35;98.27;96.01;97.67;99.64;100.7;98.27;83.74;84.9;85.34;84.03;98.73;104.85;107.8;103.77;90.48;92.41;88.12;90.63;93.01;97.36;90.04;89.6;;19.7;1020;0;19.69;
07.10.21 21:25:35;11861.48;96.01;94.35;98.27;96.16;97.82;99.49;100.86;98.42;83.89;84.9;85.49;84.03;98.73;104.85;107.96;103.77;90.63;92.41;88.12;90.78;93.01;97.36;90.04;89.45;;19.7;1020;0;19.69;
07.10.21 21:55:41;11891.58;96.16;94.5;98.42;96.46;97.97;99.64;100.86;98.57;84.03;84.9;85.63;84.18;98.73;104.85;107.96;103.93;90.63;92.56;88.27;90.78;93.31;97.51;90.19;89.74;;19.7;1020;0;19.73;
07.10.21 22:25:46;11921.67;96.01;94.35;98.27;96.16;97.82;99.64;100.86;98.42;83.74;84.9;85.49;84.18;98.73;105.01;107.96;103.77;90.78;92.56;88.12;90.78;93.16;97.51;90.19;89.6;;19.7;1020;0;19.66;
07.10.21 22:55:51;11951.75;95.86;94.2;98.27;96.16;97.82;99.49;100.86;98.27;83.89;84.9;85.49;84.18;98.57;104.85;107.8;103.77;90.48;92.26;88.12;90.63;93.01;97.21;90.04;89.6;;19.7;1020;0;19.71;
07.10.21 23:25:56;11981.83;96.16;94.35;98.42;96.46;97.82;99.49;100.7;98.42;83.89;84.9;85.49;84.03;98.73;104.85;107.8;103.77;90.63;92.41;88.27;90.78;93.16;97.51;90.34;89.6;;19.7;1020;0;19.69;
07.10.21 23:56:01;12011.92;96.16;94.5;98.57;96.46;97.82;99.49;101.01;98.57;83.89;84.9;85.63;84.32;98.88;105.01;108.11;103.93;90.78;92.71;88.42;90.93;93.31;97.67;90.34;89.6;;19.7;1020;0;19.68;
08.10.21 00:26:06;12042;96.01;94.5;98.27;96.16;97.67;99.49;100.7;98.42;83.89;84.9;85.49;84.18;98.73;104.7;107.64;103.62;90.63;92.56;88.12;90.63;93.16;97.51;90.04;89.45;;19.7;1020;0;19.73;
08.10.21 00:56:12;12072.1;96.01;94.35;98.27;96.16;97.67;99.49;100.86;98.57;83.74;84.9;85.63;84.18;98.73;104.85;107.64;103.77;90.63;92.56;88.12;90.63;93.31;97.51;90.19;89.45;;19.7;1020;0;19.68;
08.10.21 01:26:18;12102.2;96.16;94.5;98.27;96.31;97.82;99.33;100.86;98.42;83.74;84.9;85.49;84.18;98.73;105.01;107.8;103.62;90.48;92.56;88.12;90.48;93.16;97.36;90.19;89.45;;19.7;1020;0;19.68;
08.10.21 01:56:23;12132.28;96.01;94.35;98.42;96.31;97.67;99.33;100.86;98.42;83.74;84.76;85.49;84.18;98.73;104.54;107.64;103.77;90.63;92.26;88.27;90.63;93.01;97.51;90.04;89.6;;19.7;1020;0;19.7;
08.10.21 02:26:27;12162.35;96.16;94.2;98.27;96.31;97.67;99.49;100.7;98.27;83.6;84.9;85.34;84.03;98.57;104.85;107.64;103.77;90.48;92.41;88.27;90.78;93.01;97.36;90.04;89.3;;19.7;1020;0;19.66;
08.10.21 02:56:33;12192.45;96.01;94.35;98.27;96.16;97.51;99.33;100.7;98.57;83.74;84.9;85.34;84.18;98.73;104.85;107.64;103.62;90.48;92.41;88.12;90.63;93.16;97.51;90.04;89.45;;19.7;1020;0;19.71;
08.10.21 03:26:39;12222.55;96.01;94.2;98.27;96.31;97.67;99.49;100.86;98.42;83.6;84.9;85.63;84.03;98.57;104.85;107.64;103.62;90.63;92.56;88.12;90.63;93.31;97.51;90.19;89.45;;19.7;1020;0;19.66;
08.10.21 03:56:44;12252.63;96.01;94.2;98.42;96.31;97.67;99.49;100.86;98.42;83.74;84.9;85.49;84.18;98.57;104.85;107.64;103.62;90.63;92.26;88.12;90.63;93.16;97.67;90.19;89.6;;19.7;1020;0;19.69;
08.10.21 04:26:50;12282.73;96.01;94.2;98.27;96.31;97.67;99.49;100.7;98.42;83.6;84.9;85.49;84.18;98.73;104.54;107.64;103.62;90.48;92.26;88.12;90.48;93.16;97.67;90.04;89.45;;19.7;1020;0;19.7;
08.10.21 04:56:56;12312.83;96.01;94.5;98.27;96.16;97.67;99.33;100.7;98.27;83.6;84.9;85.49;84.18;98.73;104.85;107.8;103.77;90.63;92.56;88.27;90.78;93.16;97.67;90.19;89.45;;19.7;1020;0;19.68;
08.10.21 05:27:02;12342.93;96.16;94.5;98.57;96.46;97.82;99.64;100.86;98.42;83.74;85.05;85.63;84.32;98.73;105.01;107.8;103.77;90.63;92.56;88.42;90.93;93.31;97.82;90.19;89.6;;19.7;1020;0;19.71;
08.10.21 05:57:07;12373.02;96.16;94.35;98.42;96.31;97.67;99.49;100.7;98.42;83.74;85.05;85.63;84.18;98.73;104.85;107.8;103.77;90.63;92.56;88.12;90.78;93.31;97.67;90.34;89.6;;19.7;1020;0;19.68;
08.10.21 06:27:12;12403.1;96.01;94.35;98.27;96.31;97.67;99.49;100.7;98.42;83.6;84.9;85.63;84.18;98.73;104.85;107.64;103.62;90.34;92.56;88.12;90.63;93.31;97.67;90.19;89.6;;19.7;1020;0;19.73;
08.10.21 06:57:18;12433.2;96.16;94.5;98.42;96.31;97.67;99.49;100.86;98.42;83.74;85.05;85.63;84.18;98.57;104.85;107.8;103.62;90.48;92.71;88.27;90.78;93.31;97.82;90.19;89.6;;19.7;1020;0;19.66;
08.10.21 07:27:23;12463.28;96.01;94.35;98.27;96.16;97.67;99.18;100.7;98.27;83.6;84.9;85.34;84.03;98.57;104.7;107.64;103.62;90.48;92.41;88.12;90.48;93.16;97.67;90.04;89.45;;19.7;1020;0;19.69;
08.10.21 07:57:28;12493.37;96.16;94.35;98.27;96.31;97.51;99.33;100.86;98.27;83.6;84.9;85.49;84.03;98.57;104.54;107.64;103.62;90.48;92.41;88.12;90.63;93.01;97.51;90.19;89.6;;19.7;1020;0;19.7;
