Date/Time;Time/Min.;A1;A2;A3;A4;A5;A6;B1;B2;B3;B4;B5;B6;C1;C2;C3;C4;C5;C6;D1;D2;D3;D4;D5;D6;;Tm [°C];p [mbar];Salinity [g/1000g];T_internal [°C];Error
08.10.21 10:57:59;12673.88;97.46;96.97;92.81;93.39;95.21;100.79;96.53;95.99;94.8;94.26;95.9;97.95;97.59;95.55;94.2;99.06;96.58;94.75;98.73;93.55;95.56;94.6;95.35;94.66;;19.7;1020;0;19.58;
08.10.21 11:28:04;12703.97;97.46;97.13;92.81;93.54;95.21;100.79;96.53;95.99;94.64;94.26;95.74;98.1;97.43;95.55;94.35;99.06;96.58;94.9;98.57;93.55;95.56;94.6;95.5;94.81;;19.7;1020;0;19.45;
08.10.21 11:58:09;12734.05;97.31;96.97;92.81;93.39;95.05;100.63;96.37;95.99;94.64;94.26;95.9;97.95;97.43;95.39;94.2;99.06;96.58;94.9;98.57;93.7;95.41;94.45;95.35;94.66;;19.7;1020;0;19.52;
08.10.21 12:28:14;12764.13;97.62;96.97;92.96;93.39;95.21;100.63;96.53;96.15;94.64;94.26;95.74;98.1;97.59;95.39;94.04;99.06;96.43;94.75;98.73;93.55;95.41;94.45;95.2;94.81;;19.7;1020;0;19.56;
08.10.21 12:58:18;12794.2;97.31;96.97;92.81;93.54;95.21;100.95;96.22;95.83;94.64;94.41;95.9;98.1;97.26;95.39;94.35;99.06;96.58;94.9;98.57;93.7;95.56;94.6;95.5;94.96;;19.7;1020;0;19.43;
08.10.21 13:28:23;12824.28;97.62;97.13;92.96;93.39;95.36;100.95;96.69;96.15;94.64;94.41;96.05;98.1;97.59;95.55;94.35;99.21;96.58;94.75;98.89;93.85;95.71;94.76;95.5;94.96;;19.7;1020;0;19.56;
08.10.21 13:58:28;12854.37;97.78;97.29;93.11;93.54;95.51;100.95;96.53;96.15;94.8;94.41;96.05;98.26;97.75;95.71;94.51;99.06;96.89;94.9;98.89;93.85;95.56;94.76;95.5;94.96;;19.7;1020;0;19.45;
08.10.21 14:28:33;12884.45;97.46;96.81;92.81;93.39;95.05;100.63;96.37;95.83;94.64;94.26;95.74;97.95;97.59;95.23;94.2;99.06;96.58;94.75;98.57;93.55;95.56;94.3;95.2;94.66;;19.7;1020;0;19.52;
08.10.21 14:58:39;12914.55;97.62;96.97;92.96;93.39;95.21;100.95;96.53;96.15;94.8;94.26;95.74;98.1;97.75;95.55;94.04;99.06;96.58;94.75;98.73;93.55;95.56;94.45;95.35;94.96;;19.7;1020;0;19.47;
08.10.21 15:28:43;12944.62;97.46;96.81;92.81;93.39;95.21;100.63;96.37;96.15;94.64;94.41;95.9;97.95;97.43;95.55;94.2;99.06;96.58;94.75;98.57;93.7;95.41;94.45;95.35;94.81;;19.7;1020;0;19.49;
08.10.21 15:58:48;12974.7;97.78;97.29;93.11;93.54;95.36;100.95;96.69;96.15;94.8;94.41;95.9;98.26;97.91;95.71;94.35;99.06;96.74;94.9;98.89;93.7;95.71;94.76;95.5;95.11;;19.7;1020;0;19.52;
08.10.21 16:28:54;13004.8;97.46;96.81;92.81;93.39;95.36;100.79;96.37;95.99;94.8;94.41;95.74;98.1;97.59;95.39;94.2;99.06;96.58;94.9;98.73;93.7;95.56;94.6;95.35;94.81;;19.7;1020;0;19.49;
08.10.21 16:58:59;13034.88;97.62;96.97;92.96;93.39;95.21;100.79;96.53;96.15;94.64;94.26;95.9;98.1;97.75;95.55;94.35;99.06;96.58;94.9;98.73;93.7;95.56;94.6;95.35;94.81;;19.7;1020;0;19.56;
08.10.21 17:29:05;13064.98;97.46;96.97;92.96;93.54;95.36;100.79;96.22;95.99;94.64;94.41;95.9;98.1;97.59;95.71;94.35;99.06;96.58;94.9;98.57;93.55;95.41;94.6;95.5;94.81;;19.7;1020;0;19.49;
08.10.21 17:59:10;13095.07;97.78;97.29;93.11;93.54;95.21;100.79;96.53;95.99;94.64;94.41;95.74;97.95;97.75;95.55;94.2;99.06;96.58;94.75;98.73;93.7;95.56;94.6;95.35;94.96;;19.7;1020;0;19.59;
08.10.21 18:29:15;13125.15;97.31;96.97;92.96;93.39;95.21;100.79;96.06;96.15;94.8;94.26;95.9;98.1;97.59;95.55;94.35;99.06;96.58;94.75;98.57;93.55;95.56;94.3;95.35;94.96;;19.7;1020;0;19.47;
08.10.21 18:59:20;13155.23;97.46;96.81;92.81;93.24;95.05;100.63;96.37;95.83;94.64;94.11;95.58;97.95;97.59;95.39;94.2;98.9;96.43;94.75;98.73;93.55;95.26;94.45;95.2;94.81;;19.7;1020;0;19.59;
08.10.21 19:29:26;13185.33;97.31;96.97;92.81;93.24;95.21;100.79;96.22;95.99;94.64;94.26;95.74;98.1;97.59;95.39;94.35;99.06;96.58;94.75;98.57;93.7;95.41;94.45;95.2;94.81;;19.7;1020;0;19.47;
08.10.21 19:59:31;13215.42;97.62;96.97;92.81;93.39;95.36;100.79;96.53;95.99;94.49;94.26;95.74;98.1;97.59;95.39;94.04;98.9;96.43;94.75;98.73;93.55;95.41;94.6;95.2;94.81;;19.7;1020;0;19.56;
08.10.21 20:29:36;13245.5;97.46;96.97;92.96;93.54;95.36;100.95;96.22;96.15;94.8;94.26;95.9;98.1;97.59;95.55;94.2;99.06;96.74;95.06;98.57;93.7;95.71;94.6;95.5;94.81;;19.7;1020;0;19.47;
08.10.21 20:59:43;13275.62;97.78;97.13;92.96;93.54;95.36;100.95;96.69;96.15;94.64;94.41;95.9;98.26;97.75;95.71;94.35;99.06;96.58;94.9;98.89;93.55;95.56;94.6;95.35;94.96;;19.7;1020;0;19.56;
08.10.21 21:29:49;13305.72;97.31;96.81;92.81;93.09;95.21;100.63;96.06;95.83;94.49;94.26;95.9;97.95;97.26;95.39;94.2;98.9;96.43;94.75;98.41;93.55;95.41;94.3;95.2;94.66;;19.7;1020;0;19.43;
08.10.21 21:59:54;13335.8;97.62;96.97;92.96;93.54;95.36;100.79;96.53;95.99;94.8;94.41;95.9;98.1;97.59;95.55;94.51;99.06;96.58;94.9;98.73;93.55;95.56;94.6;95.35;94.96;;19.7;1020;0;19.56;
08.10.21 22:29:59;13365.88;97.31;96.81;92.81;93.39;95.21;100.79;96.22;96.15;94.64;94.26;95.74;98.1;97.43;95.55;94.2;98.9;96.43;94.9;98.57;93.55;95.56;94.6;95.35;94.81;;19.7;1020;0;19.43;
08.10.21 23:00:05;13395.98;97.62;96.97;92.96;93.39;95.36;100.63;96.37;95.99;94.64;94.26;95.9;98.1;97.75;95.55;94.2;99.06;96.43;94.75;98.73;93.55;95.71;94.45;95.35;94.96;;19.7;1020;0;19.54;
08.10.21 23:30:11;13426.08;97.62;97.13;92.96;93.54;95.36;100.79;96.69;96.15;94.8;94.57;95.9;98.26;97.75;95.71;94.35;99.06;96.74;94.9;98.73;93.85;95.56;94.6;95.5;95.11;;19.7;1020;0;19.47;
09.10.21 00:00:16;13456.17;97.46;96.81;92.96;93.39;95.21;100.63;96.37;95.99;94.64;94.26;95.74;98.1;97.59;95.71;94.2;98.9;96.43;94.75;98.57;93.55;95.41;94.6;95.35;94.81;;19.7;1020;0;19.49;
09.10.21 00:30:22;13486.27;97.78;97.13;92.96;93.54;95.21;100.79;96.53;96.15;94.8;94.41;96.05;98.1;97.75;95.55;94.35;99.06;96.58;94.9;98.73;93.7;95.56;94.6;95.35;94.81;;19.7;1020;0;19.52;
09.10.21 01:00:28;13516.37;97.46;96.97;93.11;93.54;95.05;100.79;96.37;96.15;94.8;94.41;95.9;98.1;97.59;95.55;94.35;99.06;96.74;94.9;98.73;93.7;95.71;94.76;95.5;94.96;;19.7;1020;0;19.49;
09.10.21 01:30:33;13546.45;97.78;97.13;93.11;93.54;95.36;100.79;96.69;96.15;94.96;94.41;95.9;98.1;97.75;95.71;94.35;99.06;96.58;94.9;98.89;93.7;95.56;94.76;95.5;95.11;;19.7;1020;0;19.58;
09.10.21 02:00:37;13576.52;97.62;97.13;92.96;93.54;95.51;100.79;96.53;96.31;94.8;94.57;96.05;98.26;97.75;95.71;94.35;99.06;96.74;94.9;98.73;93.85;95.71;94.76;95.5;95.11;;19.7;1020;0;19.47;
09.10.21 02:30:43;13606.62;97.78;97.13;93.11;93.69;95.51;100.95;96.69;96.31;94.64;94.57;95.9;98.42;97.75;95.71;94.51;99.06;96.74;95.06;98.73;93.85;95.71;94.76;95.5;95.11;;19.7;1020;0;19.56;
09.10.21 03:00:49;13636.72;97.78;97.13;92.96;93.54;95.51;100.79;96.69;96.15;94.64;94.41;96.05;98.42;97.91;95.71;94.35;99.06;96.74;94.9;99.05;93.7;95.71;94.76;95.5;94.96;;19.7;1020;0;19.5;
09.10.21 03:30:55;13666.82;97.31;96.97;92.96;93.39;95.21;100.63;96.22;95.83;94.64;94.26;95.74;98.1;97.43;95.55;94.2;98.9;96.58;94.9;98.41;93.55;95.56;94.45;95.2;94.81;;19.7;1020;0;19.5;
09.10.21 04:01:00;13696.9;97.94;97.29;92.96;93.54;95.21;100.79;96.69;96.31;94.8;94.41;96.05;98.26;97.75;95.71;94.35;99.06;96.58;94.9;98.89;93.7;95.71;94.6;95.5;95.11;;19.7;1020;0;19.59;
09.10.21 04:31:06;13727;97.15;96.97;92.96;93.39;95.21;100.63;96.06;95.99;94.49;94.26;95.74;98.1;97.43;95.39;94.2;98.9;96.43;94.75;98.41;93.55;95.71;94.45;95.35;94.81;;19.7;1020;0;19.47;
09.10.21 05:01:12;13757.1;97.46;96.97;92.96;93.54;95.36;100.47;96.37;96.15;94.64;94.41;95.9;98.1;97.75;95.55;94.2;98.9;96.58;94.9;98.57;93.55;95.56;94.6;95.35;94.96;;19.7;1020;0;19.54;
09.10.21 05:31:16;13787.17;97.78;97.29;92.96;93.54;95.36;100.79;96.69;96.15;94.8;94.57;95.9;98.26;97.75;95.86;94.35;99.06;96.58;94.9;98.89;93.7;95.71;94.76;95.5;94.96;;19.7;1020;0;19.56;
09.10.21 06:01:22;13817.27;97.46;96.81;92.81;93.39;95.36;100.79;96.37;96.15;94.64;94.41;95.9;98.26;97.59;95.71;94.35;98.9;96.58;95.06;98.57;93.7;95.56;94.6;95.5;94.96;;19.7;1020;0;19.45;
09.10.21 06:31:27;13847.35;97.78;97.13;93.11;93.69;95.51;100.95;96.69;96.31;94.96;94.57;96.21;98.58;97.91;95.86;94.51;99.06;96.74;95.21;98.89;93.7;95.56;94.76;95.66;95.11;;19.7;1020;0;19.56;
09.10.21 07:01:32;13877.43;97.78;97.13;93.11;93.39;95.36;100.79;96.69;96.15;94.8;94.41;96.05;98.26;97.91;95.55;94.51;99.06;96.74;94.9;98.89;93.7;95.71;94.76;95.5;95.11;;19.7;1020;0;19.49;
09.10.21 07:31:38;13907.53;97.31;96.81;92.81;93.39;95.21;100.63;96.22;95.99;94.49;94.26;95.9;97.95;97.43;95.55;94.35;98.9;96.43;94.9;98.41;93.4;95.56;94.6;95.35;94.81;;19.7;1020;0;19.47;
09.10.21 08:01:44;13937.63;97.78;97.29;93.11;93.69;95.36;100.95;96.69;96.31;94.96;94.57;96.05;98.1;97.91;95.86;94.51;99.06;96.74;94.9;98.89;93.85;95.87;94.76;95.66;94.96;;19.7;1020;0;19.59;
09.10.21 08:31:49;13967.72;97.94;97.45;93.11;93.54;95.36;100.79;96.69;96.15;94.8;94.41;95.9;98.1;97.91;95.71;94.51;99.06;96.74;94.9;98.89;93.85;95.71;94.76;95.5;95.11;;19.7;1020;0;19.49;
09.10.21 09:01:54;13997.8;97.31;96.97;92.96;93.39;95.36;100.63;96.37;96.15;94.64;94.26;95.9;97.95;97.59;95.55;94.2;98.9;96.58;94.9;98.57;93.55;95.56;94.6;95.35;94.81;;19.7;1020;0;19.49;
09.10.21 09:31:59;14027.88;97.78;97.13;92.96;93.54;95.36;100.63;96.69;96.15;94.64;94.41;96.05;98.1;97.75;95.71;94.51;98.9;96.58;94.9;98.73;93.55;95.41;94.45;95.5;94.96;;19.7;1020;0;19.58;
09.10.21 10:02:05;14057.98;97.94;96.97;93.11;93.54;95.36;100.79;96.69;96.15;94.8;94.41;95.74;98.1;97.91;95.55;94.35;99.06;96.58;94.9;98.89;93.7;95.71;94.76;95.5;94.96;;19.7;1020;0;19.52;
09.10.21 10:32:11;14088.08;97.46;96.97;92.96;93.39;95.36;100.47;96.37;95.99;94.64;94.41;95.9;97.95;97.59;95.55;94.2;98.9;96.58;94.9;98.57;93.4;95.56;94.76;95.35;94.81;;19.7;1020;0;19.49;
09.10.21 11:02:16;14118.17;97.78;97.13;93.11;93.54;95.51;100.95;96.69;96.31;94.8;94.41;96.05;98.1;97.91;95.71;94.35;98.9;96.58;94.9;98.89;93.85;95.71;94.76;95.35;94.96;;19.7;1020;0;19.59;
09.10.21 11:32:22;14148.27;97.31;96.81;92.96;93.39;95.05;100.47;96.22;95.99;94.64;94.26;95.9;97.95;97.43;95.55;94.35;98.9;96.43;94.75;98.57;93.55;95.41;94.45;95.35;94.81;;19.7;1020;0;19.45;
09.10.21 12:02:27;14178.35;97.94;97.13;93.11;93.69;95.36;100.79;96.84;96.31;94.8;94.57;95.9;98.1;97.75;95.71;94.35;99.06;96.74;94.9;98.73;93.85;95.71;94.76;95.5;94.96;;19.7;1020;0;19.56;
09.10.21 12:32:33;14208.45;97.94;97.45;92.96;93.69;95.51;100.79;96.69;96.31;94.96;94.57;96.05;98.1;97.91;95.71;94.51;98.9;96.58;95.21;98.89;93.85;95.87;94.76;95.66;94.96;;19.7;1020;0;19.54;
09.10.21 13:02:38;14238.53;97.46;96.97;93.11;93.54;95.51;100.63;96.53;96.15;94.8;94.41;96.05;97.95;97.59;95.55;94.35;99.21;96.74;95.06;98.57;93.7;95.56;94.6;95.35;94.81;;19.7;1020;0;19.45;
09.10.21 13:32:43;14268.62;97.78;97.13;93.11;93.54;95.36;100.47;96.53;96.15;94.8;94.26;95.9;98.1;97.75;95.55;94.35;99.06;96.43;94.9;98.73;93.7;95.56;94.6;95.5;94.96;;19.7;1020;0;19.58;
09.10.21 14:02:49;14298.72;97.78;97.29;93.11;93.69;95.51;100.79;96.53;96.31;94.8;94.41;96.05;98.1;97.75;95.71;94.51;99.21;96.74;95.06;98.89;93.85;95.71;94.91;95.66;95.26;;19.7;1020;0;19.47;
09.10.21 14:32:54;14328.8;97.62;97.13;93.11;93.69;95.51;100.63;96.37;96.15;94.8;94.72;96.05;98.1;97.59;95.71;94.51;99.06;96.74;95.06;98.57;93.85;95.71;94.76;95.5;94.96;;19.7;1020;0;19.49;
09.10.21 15:02:56;14358.83;97.78;97.13;93.11;93.39;95.51;100.63;96.53;96.15;94.64;94.41;95.9;97.95;97.75;95.55;94.35;98.9;96.58;94.9;98.73;93.55;95.56;94.6;95.5;94.81;;19.7;1020;0;19.58;
09.10.21 15:33:02;14388.93;97.62;96.97;93.11;93.54;95.21;100.63;96.37;96.15;94.8;94.41;95.9;97.95;97.75;95.71;94.51;99.06;96.74;94.9;98.73;93.7;95.71;94.76;95.5;95.11;;19.7;1020;0;19.47;
09.10.21 16:03:07;14419.02;97.46;97.13;93.11;93.54;95.51;100.63;96.53;96.31;94.96;94.57;96.21;98.1;97.75;95.71;94.51;98.9;96.74;95.06;98.57;93.7;95.56;94.6;95.35;95.11;;19.7;1020;0;19.5;
09.10.21 16:33:12;14449.1;97.94;97.13;93.26;93.85;95.67;100.79;96.69;96.47;94.96;94.57;96.21;98.1;97.91;95.71;94.66;99.06;96.74;95.21;98.89;93.85;95.87;94.76;95.66;95.26;;19.7;1020;0;19.56;
09.10.21 17:03:17;14479.18;97.94;97.29;93.11;93.69;95.51;100.79;96.69;96.31;94.64;94.57;96.21;98.1;98.07;95.86;94.51;99.06;96.74;95.21;98.73;93.85;95.71;94.76;95.5;95.11;;19.7;1020;0;19.54;
09.10.21 17:33:23;14509.28;97.46;96.97;92.96;93.54;95.36;100.47;96.22;96.15;94.8;94.41;95.9;97.95;97.59;95.55;94.35;99.06;96.58;94.9;98.41;93.55;95.56;94.45;95.2;94.66;;19.7;1020;0;19.45;
09.10.21 18:03:28;14539.37;97.62;96.97;92.96;93.39;95.36;100.63;96.37;96.15;94.8;94.41;96.21;97.95;97.59;95.71;94.35;98.9;96.58;94.9;98.57;93.7;95.71;94.76;95.35;94.81;;19.7;1020;0;19.5;
09.10.21 18:33:34;14569.47;97.78;97.13;92.96;93.54;95.36;100.63;96.69;95.99;94.8;94.57;96.05;97.95;97.75;95.71;94.35;98.9;96.58;94.75;98.73;93.55;95.71;94.45;95.35;94.96;;19.7;1020;0;19.56;
09.10.21 19:03:40;14599.57;97.78;97.13;93.11;93.54;95.36;100.63;96.69;96.31;94.8;94.57;95.74;98.1;97.91;95.71;94.51;98.9;96.58;95.06;98.89;93.7;95.71;94.76;95.5;94.96;;19.7;1020;0;19.52;
09.10.21 19:33:45;14629.65;97.31;96.81;92.81;93.39;95.36;100.32;96.22;95.99;94.64;94.26;95.9;97.79;97.43;95.39;94.2;98.74;96.43;94.75;98.41;93.4;95.41;94.45;95.35;94.66;;19.7;1020;0;19.45;
09.10.21 20:03:50;14659.73;97.62;97.13;92.96;93.54;95.21;100.63;96.53;95.99;94.64;94.41;95.9;97.79;97.75;95.55;94.35;98.9;96.58;94.9;98.57;93.7;95.56;94.45;95.35;94.96;;19.7;1020;0;19.54;
09.10.21 20:33:54;14689.8;97.78;97.13;93.11;93.54;95.36;100.63;96.53;96.15;94.8;94.57;95.9;98.26;97.91;95.86;94.35;99.06;96.58;95.06;98.73;93.7;95.71;94.6;95.5;95.26;;19.7;1020;0;19.47;
09.10.21 21:03:59;14719.88;97.46;96.97;92.96;93.39;95.51;100.63;96.37;96.15;94.64;94.41;96.05;97.95;97.59;95.55;94.35;98.9;96.58;94.75;98.57;93.7;95.56;94.76;95.5;94.96;;19.7;1020;0;19.49;
09.10.21 21:34:04;14749.97;97.78;97.29;92.96;93.54;95.36;100.63;96.69;95.99;94.64;94.57;95.9;98.1;97.75;95.71;94.35;98.74;96.58;94.75;98.89;93.7;95.71;94.6;95.5;94.96;;19.7;1020;0;19.58;
09.10.21 22:04:11;14780.08;97.62;97.13;93.11;93.54;95.36;100.47;96.53;96.15;94.8;94.41;95.9;97.95;97.59;95.71;94.51;99.06;96.43;94.9;98.73;93.55;95.56;94.6;95.35;94.96;;19.7;1020;0;19.47;
09.10.21 22:34:16;14810.17;97.62;96.97;92.96;93.39;95.21;100.32;96.37;95.99;94.64;94.26;95.9;97.95;97.59;95.55;94.35;98.9;96.58;94.9;98.41;93.7;95.41;94.6;95.35;94.81;;19.7;1020;0;19.52;
09.10.21 23:04:21;14840.25;97.46;97.13;92.96;93.39;95.36;100.47;96.37;96.15;94.64;94.41;95.9;97.79;97.75;95.55;94.35;98.74;96.43;94.9;98.57;93.55;95.56;94.6;95.35;94.96;;19.7;1020;0;19.45;
09.10.21 23:34:27;14870.35;97.62;96.97;93.11;93.54;95.36;100.47;96.53;96.15;94.64;94.26;96.05;97.95;97.75;95.55;94.35;98.9;96.58;94.9;98.73;93.7;95.71;94.6;95.35;94.96;;19.7;1020;0;19.52;
10.10.21 00:04:33;14900.45;97.78;97.13;93.11;93.54;95.36;100.47;96.69;96.31;94.64;94.57;96.05;98.1;97.75;95.71;94.35;98.9;96.74;94.9;98.73;93.55;95.71;94.6;95.5;94.96;;19.7;1020;0;19.59;
10.10.21 00:34:39;14930.55;97.62;97.13;93.11;93.39;95.36;100.47;96.53;96.31;94.8;94.57;95.9;97.95;97.59;95.71;94.35;98.9;96.58;95.06;98.73;93.7;95.56;94.76;95.35;94.96;;19.7;1020;0;19.47;
10.10.21 01:04:44;14960.63;97.62;96.97;92.96;93.39;95.36;100.32;96.37;96.15;94.8;94.57;95.74;97.95;97.75;95.71;94.35;98.9;96.58;95.06;98.57;93.7;95.41;94.6;95.35;94.81;;19.7;1020;0;19.52;
10.10.21 01:34:49;14990.72;98.1;97.29;92.96;93.69;95.51;100.63;96.69;96.31;94.96;94.57;95.9;98.1;97.91;95.71;94.51;99.06;96.58;95.06;99.05;93.85;95.71;94.76;95.66;95.11;;19.7;1020;0;19.54;
10.10.21 02:04:56;15020.83;97.31;96.97;93.11;93.39;95.36;100.47;96.37;96.15;94.8;94.41;95.9;97.95;97.59;95.55;94.35;98.9;96.58;94.9;98.57;93.55;95.56;94.6;95.35;94.81;;19.7;1020;0;19.49;
10.10.21 02:35:01;15050.92;97.78;96.97;93.11;93.54;95.51;100.63;96.53;96.15;94.64;94.41;96.05;97.95;97.75;95.55;94.35;98.9;96.58;95.06;98.73;93.7;95.56;94.6;95.35;94.81;;19.7;1020;0;19.58;
10.10.21 03:05:07;15081.02;97.62;97.13;93.11;93.69;95.21;100.63;96.53;96.31;94.96;94.57;96.05;98.26;97.59;95.86;94.51;98.9;96.74;95.06;98.73;93.85;95.71;94.76;95.5;95.11;;19.7;1020;0;19.47;
10.10.21 03:35:12;15111.1;97.78;96.97;93.11;93.54;95.51;100.47;96.53;96.15;94.8;94.57;96.05;97.95;97.75;95.71;94.35;98.9;96.58;94.9;98.73;93.7;95.56;94.76;95.35;94.96;;19.7;1020;0;19.58;
10.10.21 04:05:18;15141.2;97.78;97.29;93.26;93.69;95.67;100.63;96.69;96.47;94.96;94.57;96.21;98.1;97.75;95.86;94.51;99.06;96.74;95.21;98.73;94.01;95.71;94.91;95.81;95.26;;19.7;1020;0;19.47;
10.10.21 04:35:23;15171.28;97.78;97.29;92.96;93.69;95.51;100.63;96.69;96.31;94.8;94.41;96.05;98.1;97.91;95.71;94.51;98.9;96.58;95.21;98.73;93.7;95.71;94.76;95.5;95.11;;19.7;1020;0;19.56;
10.10.21 05:05:28;15201.37;97.46;97.29;93.11;93.54;95.51;100.63;96.37;96.31;94.8;94.57;96.05;98.1;97.75;95.71;94.51;98.9;96.58;95.21;98.57;93.7;95.71;94.6;95.5;94.96;;19.7;1020;0;19.45;
10.10.21 05:35:33;15231.45;97.78;97.13;93.11;93.54;95.51;100.47;96.53;96.15;94.8;94.57;96.05;97.95;97.75;95.55;94.51;98.9;96.58;95.06;98.73;93.7;95.71;94.6;95.35;94.96;;19.7;1020;0;19.54;
10.10.21 06:05:39;15261.55;97.62;97.13;92.96;93.39;95.36;100.47;96.53;96.15;94.8;94.41;96.05;98.1;97.59;95.55;94.35;98.9;96.43;95.06;98.73;93.7;95.71;94.6;95.35;94.96;;19.7;1020;0;19.45;
10.10.21 06:35:44;15291.63;97.62;97.13;92.96;93.39;95.21;100.47;96.53;96.31;94.64;94.41;96.05;97.95;97.91;95.71;94.51;98.9;96.58;94.9;98.73;93.7;95.71;94.76;95.5;94.81;;19.7;1020;0;19.56;
10.10.21 07:05:50;15321.73;97.62;97.13;93.11;93.54;95.36;100.47;96.37;96.31;94.8;94.41;96.05;97.95;97.75;95.71;94.51;98.9;96.58;95.06;98.73;93.7;95.71;94.76;95.5;95.11;;19.7;1020;0;19.45;
10.10.21 07:35:54;15351.8;97.46;96.81;93.11;93.39;95.36;100.47;96.53;96.31;94.8;94.26;95.9;97.95;97.59;95.39;94.51;98.9;96.43;94.9;98.73;93.7;95.56;94.6;95.35;94.81;;19.7;1020;0;19.52;
10.10.21 08:05:59;15381.88;98.1;97.29;93.41;93.85;95.67;100.63;96.84;96.31;94.96;94.57;96.05;98.26;97.91;95.86;94.51;98.9;96.58;95.06;98.89;93.85;95.71;94.76;95.5;94.96;;19.7;1020;0;19.54;
10.10.21 08:36:03;15411.95;97.62;97.13;93.26;93.54;95.51;100.47;96.37;96.31;94.96;94.57;96.05;98.1;97.75;95.86;94.51;98.9;96.58;95.06;98.57;93.7;95.71;94.76;95.5;95.11;;19.7;1020;0;19.47;
10.10.21 09:06:08;15442.03;97.78;97.13;93.11;93.54;95.36;100.47;96.53;96.15;94.8;94.57;96.05;97.95;97.91;95.86;94.51;98.74;96.43;94.9;98.89;93.7;95.71;94.6;95.5;95.11;;19.7;1020;0;19.58;
10.10.21 09:36:13;15472.12;97.46;96.97;93.11;93.54;95.36;100.47;96.37;96.31;94.8;94.41;96.21;98.1;97.59;95.71;94.51;99.06;96.74;95.06;98.57;93.7;95.56;94.45;95.5;94.81;;19.7;1020;0;19.45;
10.10.21 10:06:18;15502.2;97.78;96.97;93.11;93.24;95.36;100.32;96.53;96.15;94.8;94.57;95.9;97.95;97.75;95.71;94.35;98.59;96.58;94.75;98.57;93.55;95.56;94.6;95.35;94.96;;19.7;1020;0;19.58;
10.10.21 10:36:23;15532.28;97.62;97.13;93.11;93.54;95.51;100.47;96.53;96.15;94.8;94.41;96.21;98.1;97.59;95.71;94.35;98.9;96.58;95.06;98.57;93.7;95.56;94.6;95.35;94.81;;19.7;1020;0;19.45;
10.10.21 11:06:29;15562.38;97.62;97.13;93.11;93.54;95.36;100.32;96.53;96.15;94.64;94.41;96.05;97.95;97.75;95.71;94.51;98.9;96.58;94.9;98.73;93.55;95.71;94.76;95.5;94.96;;19.7;1020;0;19.54;
10.10.21 11:36:35;15592.48;97.46;96.97;93.11;93.54;95.51;100.47;96.37;96.31;94.8;94.41;96.05;97.95;97.75;95.71;94.51;98.9;96.58;94.9;98.57;93.55;95.56;94.6;95.35;94.96;;19.7;1020;0;19.43;
10.10.21 12:06:40;15622.57;97.62;97.13;93.11;93.39;95.51;100.47;96.37;96.31;94.8;94.41;96.05;97.95;97.59;95.55;94.51;98.74;96.58;94.9;98.73;93.55;95.71;94.45;95.35;94.96;;19.7;1020;0;19.52;
10.10.21 12:36:45;15652.65;97.94;97.13;93.11;93.54;95.51;100.47;96.69;96.47;94.8;94.41;95.9;98.1;97.91;95.71;94.35;98.9;96.58;94.9;98.73;93.7;95.71;94.6;95.5;95.11;;19.7;1020;0;19.47;
10.10.21 13:06:50;15682.73;97.78;97.13;93.11;93.54;95.36;100.32;96.69;96.31;94.8;94.57;96.05;98.1;97.75;95.71;94.51;98.9;96.58;94.9;98.73;93.7;95.56;94.76;95.5;94.81;;19.7;1020;0;19.49;
10.10.21 13:36:56;15712.83;97.94;97.29;93.11;93.69;95.67;100.47;96.84;96.31;94.8;94.72;96.21;98.26;97.91;95.86;94.51;98.9;96.58;95.06;98.89;93.7;95.71;94.76;95.5;95.26;;19.7;1020;0;19.54;
10.10.21 14:07:00;15742.9;97.62;97.13;93.26;93.69;95.51;100.63;96.53;96.15;94.8;94.72;96.21;98.1;97.75;95.86;94.66;99.06;96.74;95.06;98.73;93.85;95.87;94.76;95.66;95.11;;19.7;1020;0;19.45;
10.10.21 14:37:05;15772.98;97.62;97.13;93.26;93.54;95.51;100.32;96.53;96.31;94.64;94.57;95.9;98.1;97.75;95.71;94.51;98.9;96.58;95.06;98.57;93.85;95.71;94.76;95.35;94.96;;19.7;1020;0;19.54;
10.10.21 15:07:11;15803.08;97.78;97.29;93.26;93.54;95.51;100.32;96.69;96.31;94.8;94.41;95.9;97.95;97.91;95.55;94.51;98.74;96.58;95.06;98.73;93.7;95.71;94.6;95.5;94.96;;19.7;1020;0;19.47;
10.10.21 15:37:16;15833.17;97.46;96.97;93.26;93.54;95.36;100.16;96.37;96.15;94.64;94.57;96.05;98.1;97.59;95.71;94.51;98.74;96.58;95.06;98.41;93.7;95.41;94.6;95.5;94.96;;19.7;1020;0;19.49;
10.10.21 16:07:21;15863.25;97.78;97.13;93.26;93.39;95.36;100.32;96.53;96.31;94.64;94.57;95.9;97.95;97.91;95.71;94.35;98.9;96.58;95.06;98.57;93.7;95.71;94.76;95.35;94.96;;19.7;1020;0;19.56;
10.10.21 16:37:26;15893.33;97.62;97.13;93.26;93.69;95.51;100.47;96.37;96.31;94.8;94.57;96.05;98.1;97.75;95.71;94.51;98.9;96.58;94.9;98.73;93.85;95.71;94.76;95.5;95.11;;19.7;1020;0;19.45;
