Measurement Name :;Meas-829;;Generated On :;18/10/2021, 15:01:24;;;Calibration details for Oxygen;;;Report :;"@m05:IDENTIFICATION
Serial number     : SEBX0008000829      
MUX channel       : ON - 05

PARAMETERS
Sig LED current   : 040
Ref LED current   : 050
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m05:RDY

";;Other Report :;"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
";;;;;;;;;;;;;;;;;
03.10.21 21:38:29;6114.38;94.41;92.85;92.45;96.24;74.47;74.54;74;64.06;66.27;57.4;64.69;79.24;99.07;101.91;109.03;111.07;97.36;99.37;93.82;95.99;94.44;94.27;94.67;93.03;;19.7;1020;0;19.45;
03.10.21 22:08:35;6144.48;94.41;93;92.45;96.24;74.18;74.68;73.85;63.92;66.27;57.67;64.69;79.1;98.45;102.07;109.03;111.24;97.36;99.84;93.82;96.15;94.6;94.27;94.83;93.18;;19.7;1020;0;19.45;
03.10.21 22:38:42;6174.6;94.26;92.85;92.31;96.4;74.18;74.4;73.56;63.65;65.98;56.85;64.69;79.1;98.3;101.91;108.87;111.07;97.36;100.32;93.67;95.99;94.6;94.11;94.67;93.18;;19.7;1020;0;19.43;
03.10.21 23:08:47;6204.68;94.26;92.7;92.31;96.24;74.03;74.4;73.71;63.65;65.98;57.53;64.54;78.95;98.45;101.91;108.71;111.07;97.21;100;93.51;95.99;94.44;94.11;94.52;93.18;;19.7;1020;0;19.46;
03.10.21 23:38:52;6234.77;94.26;92.85;92.31;96.24;73.89;74.26;73.42;63.65;65.83;56.85;64.54;78.95;98.14;101.91;108.71;111.07;97.05;100.32;93.51;95.53;94.44;94.11;94.67;93.18;;19.7;1020;0;19.41;
04.10.21 00:08:58;6264.87;94.26;93;92.31;96.4;73.89;74.26;73.42;63.51;65.83;56.71;64.54;79.1;98.14;101.91;109.03;111.07;97.21;99.84;93.51;95.53;94.6;94.11;94.67;93.03;;19.7;1020;0;19.44;
04.10.21 00:39:03;6294.95;94.41;93.15;92.6;96.4;73.74;74.12;73.56;63.51;65.69;57.4;64.69;78.95;98.3;101.91;109.03;110.91;97.36;100.32;93.67;95.69;94.6;94.27;94.83;93.34;;19.7;1020;0;19.48;
04.10.21 01:09:09;6325.05;94.41;93;92.6;96.4;73.6;74.12;73.27;63.37;65.69;56.71;64.69;78.95;98.3;101.91;108.87;111.07;97.36;100.48;93.51;95.69;94.6;94.27;94.83;93.34;;19.7;1020;0;19.44;
04.10.21 01:39:14;6355.13;94.41;93;92.6;96.4;73.46;73.98;73.27;63.23;65.54;56.85;64.54;78.95;98.14;101.91;108.87;111.07;97.05;99.68;93.51;95.38;94.44;94.11;94.67;93.18;;19.7;1020;0;19.48;
04.10.21 02:09:19;6385.22;94.26;92.85;92.45;96.24;73.46;73.98;73.12;63.09;65.4;56.44;64.4;78.8;97.99;101.59;108.71;110.91;97.05;99.37;93.36;95.53;94.44;94.11;94.52;93.03;;19.7;1020;0;19.45;
04.10.21 02:39:25;6415.32;94.26;92.7;92.45;96.24;73.17;73.84;72.98;63.09;65.25;56.3;64.54;78.65;98.14;101.59;108.87;110.75;97.05;100.16;93.36;95.38;94.44;94.11;94.36;93.03;;19.7;1020;0;19.43;
04.10.21 03:09:30;6445.4;94.41;93;92.6;96.24;73.31;73.7;72.98;63.09;65.25;56.71;64.54;78.65;98.14;101.75;108.71;110.91;97.21;100;93.51;95.53;94.44;94.11;94.67;93.18;;19.7;1020;0;19.46;
04.10.21 03:39:35;6475.48;94.41;93;92.45;96.24;73.17;73.84;72.83;62.81;65.11;56.16;64.4;78.65;98.14;101.59;108.71;110.91;97.05;100;93.51;95.53;94.44;94.11;94.67;93.03;;19.7;1020;0;19.46;
04.10.21 04:09:40;6505.57;94.26;93;92.45;96.24;73.17;73.7;72.68;62.81;64.96;56.57;64.4;78.65;97.99;101.59;108.87;110.75;97.05;99.52;93.36;95.38;94.6;94.11;94.67;93.18;;19.7;1020;0;19.44;
04.10.21 04:39:45;6535.65;94.41;93;92.6;96.24;73.02;73.56;72.68;62.54;64.96;56.71;64.4;78.65;97.99;101.75;108.87;110.91;97.05;100;93.51;95.38;94.6;94.11;94.83;93.03;;19.7;1020;0;19.45;
04.10.21 05:09:50;6565.73;94.41;93;92.45;96.4;72.88;73.56;72.54;62.68;64.96;56.03;64.4;78.5;97.99;101.59;108.71;110.75;97.05;100;93.21;95.53;94.29;94.11;94.67;93.03;;19.7;1020;0;19.46;
04.10.21 05:39:56;6595.83;94.41;93;92.45;96.4;72.88;73.56;72.54;62.68;64.81;56.03;64.26;78.5;98.14;101.75;108.71;110.91;97.05;100;93.36;95.69;94.6;94.11;94.67;93.18;;19.7;1020;0;19.44;
04.10.21 06:10:01;6625.92;94.26;92.85;92.6;96.24;72.73;73.42;72.39;62.4;64.52;56.03;64.26;78.35;97.84;101.43;108.71;110.75;96.9;99.68;93.21;95.69;94.44;93.96;94.67;93.03;;19.7;1020;0;19.48;
04.10.21 06:40:06;6656;94.41;92.85;92.6;96.4;72.59;73.56;72.39;62.4;64.67;55.62;64.4;78.5;97.99;101.75;108.71;110.75;97.21;99.84;93.36;95.84;94.44;94.27;94.83;93.18;;19.7;1020;0;19.44;
04.10.21 07:10:12;6686.1;94.41;92.85;92.45;96.09;72.45;73.42;72.25;62.26;64.52;55.89;64.26;78.2;97.84;101.43;108.71;110.59;97.05;99.52;93.36;95.38;94.44;94.11;94.36;93.03;;19.7;1020;0;19.44;
04.10.21 07:40:18;6716.2;94.56;93;92.6;96.4;72.45;73.42;72.25;62.12;64.52;56.16;64.54;78.2;97.99;101.59;108.54;110.75;97.05;99.68;93.21;96.15;94.44;94.11;94.36;93.03;;19.7;1020;0;19.48;
04.10.21 08:10:23;6746.28;94.56;93;92.6;96.4;72.3;73.42;72.1;62.26;64.38;55.48;64.54;78.35;97.99;101.59;108.71;110.75;97.05;99.84;93.36;95.69;94.6;94.27;94.83;93.18;;19.7;1020;0;19.48;
04.10.21 08:40:28;6776.37;94.41;93;92.45;96.4;72.16;73.14;72.1;62.26;64.52;56.03;64.4;78.35;98.14;101.59;108.71;110.75;97.05;100.48;93.21;95.69;94.6;94.27;94.83;93.18;;19.7;1020;0;19.44;
04.10.21 09:10:33;6806.45;94.56;93.15;92.6;96.55;72.16;73.28;71.96;62.26;64.23;55.75;64.4;78.35;98.14;101.59;108.71;110.75;97.21;100.48;93.21;95.53;94.44;94.11;94.83;93.18;;19.7;1020;0;19.5;
04.10.21 09:40:38;6836.53;94.56;93.15;92.6;96.4;72.02;73.28;71.96;61.98;64.23;55.62;64.4;78.2;98.14;101.43;108.71;110.75;97.05;100.48;93.36;95.53;94.6;94.27;94.83;93.18;;19.7;1020;0;19.48;
04.10.21 10:10:44;6866.63;94.41;93;92.45;96.4;72.16;73.14;71.81;61.98;64.09;55.62;64.4;78.2;97.99;101.59;108.54;110.75;97.05;100.48;93.21;95.38;94.44;94.11;94.83;93.18;;19.7;1020;0;19.43;
04.10.21 10:40:49;6896.72;94.41;93;92.45;96.4;71.87;73;71.66;61.71;63.94;55.62;64.26;78.05;97.99;101.43;108.54;110.59;96.9;100.32;93.21;95.38;94.44;94.27;94.83;93.18;;19.7;1020;0;19.48;
04.10.21 11:10:54;6926.8;94.41;93.15;92.45;96.4;71.87;72.86;71.66;61.71;63.8;55.35;64.26;78.05;97.99;101.43;108.54;110.59;96.9;99.84;93.05;95.84;94.44;94.11;94.83;93.18;;19.7;1020;0;19.48;
04.10.21 11:41:00;6956.9;94.26;93.15;92.45;96.24;71.73;72.58;71.37;61.57;63.65;55.07;64.26;77.9;97.84;101.27;108.54;110.42;96.9;100.32;92.75;95.07;94.29;94.11;94.67;93.03;;19.7;1020;0;19.44;
04.10.21 12:11:05;6986.98;94.41;93.15;92.45;96.24;71.73;72.86;71.37;61.57;63.65;54.66;64.4;77.9;97.68;101.27;108.22;110.59;96.9;100;92.9;95.23;94.6;94.11;94.67;93.03;;19.7;1020;0;19.45;
04.10.21 12:41:10;7017.07;94.26;93.15;92.6;96.4;71.44;72.72;71.23;61.43;63.51;54.53;64.12;77.9;97.84;101.27;108.38;110.42;96.74;99.84;93.05;95.23;94.44;94.11;94.67;93.03;;19.7;1020;0;19.44;
04.10.21 13:11:16;7047.17;94.41;93.3;92.45;96.4;71.58;72.86;71.23;61.43;63.65;54.66;64.26;77.9;97.84;101.27;108.54;110.42;96.9;99.84;93.05;95.23;94.44;93.96;94.83;93.03;;19.7;1020;0;19.44;
04.10.21 13:41:20;7077.23;94.56;93.3;92.45;96.4;71.44;72.58;71.08;61.43;63.51;54.94;64.4;77.9;97.99;101.43;108.54;110.42;96.9;100;93.21;95.38;94.6;94.11;94.83;93.03;;19.7;1020;0;19.5;
04.10.21 14:11:26;7107.33;94.26;93.3;92.6;96.4;71.3;72.58;71.08;61.29;63.36;54.8;64.26;77.75;97.68;101.27;108.54;110.42;96.9;99.84;92.9;95.38;94.44;94.27;94.67;93.03;;19.7;1020;0;19.44;
04.10.21 14:41:31;7137.42;94.41;93;92.45;96.09;71.15;72.44;70.94;61.29;63.21;54.26;64.26;77.75;97.68;101.11;108.38;110.26;96.59;99.52;93.21;95.23;94.44;94.11;94.83;93.03;;19.7;1020;0;19.45;
04.10.21 15:11:38;7167.53;94.41;93.15;92.45;96.4;71.15;72.58;70.94;61.15;63.21;54.8;64.26;77.75;97.68;101.27;108.38;110.42;96.9;99.52;92.6;95.23;94.44;94.27;94.83;93.03;;19.7;1020;0;19.5;
04.10.21 15:41:43;7197.62;94.41;93.15;92.45;96.24;71.01;72.44;70.65;61.02;63.07;54.8;64.12;77.75;97.68;101.11;108.22;110.26;96.74;99.37;92.9;95.84;94.44;94.11;94.67;92.88;;19.7;1020;0;19.43;
04.10.21 16:11:47;7227.68;94.26;93.15;92.31;96.24;70.87;72.31;70.5;61.02;63.07;54.53;64.12;77.61;97.53;100.95;108.05;110.26;96.59;99.21;92.75;95.23;94.44;93.96;94.52;93.03;;19.7;1020;0;19.45;
04.10.21 16:41:52;7257.77;94.56;93.45;92.6;96.55;71.01;72.44;70.65;61.02;63.07;54.66;64.26;77.75;97.68;101.27;108.38;110.26;96.9;99.37;92.9;95.23;94.44;94.27;94.83;93.18;;19.7;1020;0;19.45;
04.10.21 17:11:57;7287.85;94.26;93.3;92.45;96.4;70.72;72.31;70.65;60.88;62.93;54.12;64.26;77.61;97.68;101.11;108.22;110.42;96.9;99.05;93.05;95.23;94.29;94.11;94.83;93.18;;19.7;1020;0;19.44;
04.10.21 17:42:03;7317.95;94.56;93.45;92.89;96.71;70.87;72.58;70.79;61.02;62.93;54.66;64.4;77.75;97.84;101.43;108.38;110.59;97.05;99.68;93.05;95.38;94.6;94.27;94.83;93.18;;19.7;1020;0;19.5;
04.10.21 18:12:08;7348.03;94.26;93.15;92.45;96.24;70.58;72.17;70.5;60.74;62.64;54.53;63.98;77.46;97.68;100.79;108.22;110.26;96.9;99.05;92.6;95.07;94.44;93.96;94.67;92.88;;19.7;1020;0;19.43;
04.10.21 18:42:14;7378.13;94.56;93.3;92.45;96.4;70.58;72.03;70.36;60.74;62.64;54.26;64.26;77.46;97.53;100.95;108.22;110.1;96.9;99.21;92.6;95.07;94.44;94.11;94.83;93.03;;19.7;1020;0;19.48;
04.10.21 19:12:19;7408.22;94.41;93.15;92.45;96.4;70.44;72.03;70.36;60.74;62.49;54.12;64.12;77.61;97.37;100.95;108.05;110.1;96.9;99.21;92.75;95.07;94.29;94.11;94.67;93.18;;19.7;1020;0;19.44;
04.10.21 19:42:25;7438.32;94.56;93.3;92.6;96.24;70.58;72.17;70.36;60.74;62.64;53.85;64.26;77.46;97.53;101.11;108.38;110.26;96.9;99.21;92.75;95.07;94.44;94.27;94.67;93.18;;19.7;1020;0;19.44;
04.10.21 20:12:29;7468.38;94.41;93.3;92.6;96.24;70.44;72.17;70.21;60.6;62.49;54.12;64.12;77.31;97.37;100.95;108.05;110.1;96.9;99.21;92.75;95.07;94.44;93.96;94.83;93.03;;19.7;1020;0;19.48;
04.10.21 20:42:35;7498.48;94.41;93.15;92.75;96.24;70.3;72.03;70.21;60.6;62.49;54.26;64.26;77.46;97.07;101.11;108.38;110.26;96.9;99.05;92.9;95.07;94.44;94.11;94.67;93.18;;19.7;1020;0;19.45;
04.10.21 21:12:40;7528.57;94.41;93.3;92.45;96.4;70.15;72.03;69.92;60.6;62.49;53.71;64.26;77.46;97.99;100.95;108.22;110.26;96.74;99.21;92.6;95.53;94.44;94.11;94.67;93.03;;19.7;1020;0;19.44;
04.10.21 21:42:46;7558.67;94.56;93.3;92.6;96.4;70.3;71.89;70.07;60.47;62.35;54.12;64.12;77.31;97.84;100.95;108.22;110.1;96.59;99.37;92.75;95.07;94.29;94.11;94.83;93.18;;19.7;1020;0;19.48;
04.10.21 22:12:51;7588.75;94.71;93.3;92.75;96.71;70.3;72.03;70.07;60.6;62.35;53.71;64.12;77.46;98.14;100.95;108.38;110.26;97.05;99.21;92.9;95.38;94.6;94.27;94.99;93.34;;19.7;1020;0;19.48;
04.10.21 22:42:56;7618.83;94.56;93.45;92.75;96.55;70.01;71.89;69.78;60.19;62.2;53.58;64.12;77.31;98.92;100.79;108.22;110.1;96.9;99.05;92.75;95.23;94.44;94.11;94.83;93.18;;19.7;1020;0;19.44;
04.10.21 23:13:02;7648.93;94.26;93.45;92.45;96.24;69.72;71.75;69.78;59.78;62.06;53.85;63.98;77.16;98.92;100.95;108.05;109.94;96.74;99.05;92.6;94.92;94.29;93.96;94.67;93.03;;19.7;1020;0;19.48;
04.10.21 23:43:08;7679.03;94.41;93.3;92.45;96.24;69.87;71.75;69.63;60.05;62.06;53.44;64.12;77.31;98.92;100.79;108.05;109.94;96.59;99.21;92.75;95.23;94.44;93.96;94.83;93.03;;19.7;1020;0;19.44;
05.10.21 00:13:13;7709.12;94.26;93.15;92.45;96.4;69.58;71.75;69.49;60.05;61.77;53.58;63.98;77.16;98.76;100.79;108.05;109.77;96.59;99.05;92.6;95.07;94.44;93.96;94.67;93.03;;19.7;1020;0;19.44;
05.10.21 00:43:18;7739.2;94.41;93.3;92.6;96.4;69.58;71.75;69.49;59.5;61.91;53.71;64.12;77.31;98.14;100.95;108.05;110.1;96.74;99.05;92.6;95.23;94.44;94.11;94.99;93.18;;19.7;1020;0;19.5;
05.10.21 01:13:24;7769.3;94.41;93.3;92.45;96.24;69.58;71.61;69.49;59.64;61.77;53.44;64.12;77.16;98.14;100.79;107.89;109.94;96.74;98.89;92.6;95.07;94.29;93.96;94.83;93.03;;19.7;1020;0;19.44;
05.10.21 01:43:28;7799.37;94.41;93.3;92.75;96.4;69.44;71.61;69.34;59.92;61.77;53.31;64.12;77.16;97.99;100.79;108.05;109.94;96.74;99.05;92.6;94.92;94.29;94.27;94.83;93.18;;19.7;1020;0;19.45;
05.10.21 02:13:34;7829.47;94.56;93.3;92.45;96.55;69.44;71.61;69.2;59.23;61.48;53.85;63.98;77.01;97.37;100.63;108.05;109.94;96.59;99.05;92.6;95.07;94.29;94.11;94.67;93.03;;19.7;1020;0;19.46;
05.10.21 02:43:39;7859.55;94.56;93.45;92.75;96.55;69.44;71.75;69.34;59.64;61.77;53.44;64.26;77.31;97.53;100.79;108.05;110.1;96.9;99.37;92.6;95.23;94.44;94.11;94.83;93.03;;19.7;1020;0;19.44;
05.10.21 03:13:45;7889.65;94.41;93.3;92.45;96.24;69.15;71.47;69.05;59.78;61.62;53.71;63.98;77.01;97.07;100.48;107.89;109.77;96.74;98.73;92.44;94.92;94.29;94.11;94.52;92.88;;19.7;1020;0;19.48;
05.10.21 03:43:51;7919.75;94.41;93.3;92.6;96.4;69.15;71.47;69.05;59.09;61.48;53.31;63.98;76.86;96.91;100.63;108.05;109.94;96.74;99.05;92.44;94.92;94.29;93.96;94.67;93.03;;19.7;1020;0;19.43;
05.10.21 04:13:57;7949.85;94.26;93.3;92.45;96.4;68.87;71.47;68.91;59.09;61.33;53.31;64.12;77.01;97.07;100.63;107.73;109.77;96.74;99.21;92.29;95.07;94.29;93.96;94.52;93.03;;19.7;1020;0;19.45;
05.10.21 04:44:02;7979.93;94.56;93.45;92.75;96.55;69.15;71.47;69.05;59.5;61.48;53.17;64.12;77.01;97.07;100.63;107.89;109.77;96.59;98.89;92.44;94.92;94.44;94.11;94.67;93.03;;19.7;1020;0;19.44;
05.10.21 05:14:07;8010.02;94.41;93.3;92.45;96.4;68.87;71.33;68.62;59.37;61.19;53.31;63.98;76.86;97.07;100.48;107.73;109.61;96.59;98.89;91.99;95.07;94.13;93.81;94.52;92.88;;19.7;1020;0;19.45;
05.10.21 05:44:12;8040.1;94.41;93.3;92.45;96.4;68.87;71.33;68.62;59.37;61.19;53.04;63.98;76.86;96.91;100.48;107.89;109.61;96.59;99.05;92.14;94.92;94.29;93.81;94.67;93.03;;19.7;1020;0;19.45;
05.10.21 06:14:18;8070.2;94.41;93.3;92.6;96.24;68.73;71.33;68.62;59.37;61.19;52.9;63.98;76.86;97.07;100.48;107.89;109.77;96.59;98.89;91.99;94.92;94.29;94.11;94.67;92.88;;19.7;1020;0;19.41;
05.10.21 06:44:23;8100.28;94.26;93.3;92.6;96.4;68.73;71.19;68.48;59.37;61.05;52.9;63.98;76.86;97.07;100.48;107.89;109.77;96.59;99.05;91.99;94.92;94.29;93.96;94.67;92.88;;19.7;1020;0;19.45;
05.10.21 07:14:30;8130.4;94.56;93.45;92.75;96.71;68.73;71.33;68.77;59.5;61.19;53.04;63.98;77.01;97.53;100.63;107.89;109.94;96.74;99.52;92.14;95.23;94.6;93.96;94.83;93.18;;19.7;1020;0;19.48;
05.10.21 07:44:36;8160.5;94.41;93.3;92.6;96.4;68.58;71.06;68.48;59.37;60.9;53.04;63.98;76.86;97.22;100.48;107.89;109.61;96.59;99.37;91.83;95.07;94.44;94.11;94.67;93.03;;19.7;1020;0;19.44;
05.10.21 08:14:41;8190.58;94.56;93.3;92.45;96.55;68.44;71.19;68.48;59.37;60.9;53.04;64.12;76.86;97.37;100.48;107.89;109.61;96.74;99.52;92.29;95.07;94.44;93.96;94.67;93.18;;19.7;1020;0;19.46;
05.10.21 08:44:47;8220.68;94.41;93.15;92.6;96.4;68.58;71.06;68.33;59.37;60.76;52.77;63.98;76.86;97.22;100.32;107.73;109.61;96.59;99.37;92.29;94.92;94.29;93.96;94.52;93.03;;19.7;1020;0;19.44;
05.10.21 09:14:52;8250.77;94.41;93.15;92.6;96.4;68.44;71.06;68.19;59.23;60.9;52.77;63.98;76.86;97.07;100.48;107.73;109.45;96.59;99.37;92.14;94.92;94.29;93.81;94.67;92.88;;19.7;1020;0;19.45;
05.10.21 09:44:57;8280.85;94.41;93;92.6;96.4;68.44;71.06;68.19;59.09;60.76;52.77;63.98;76.86;97.22;100.32;107.73;109.45;96.43;99.37;92.29;94.77;94.29;93.96;94.67;92.88;;19.7;1020;0;19.44;
05.10.21 10:15:03;8310.95;94.41;93;92.6;96.4;68.44;71.06;68.33;59.09;60.61;52.9;64.12;76.72;97.07;100.32;107.73;109.61;96.59;99.37;92.44;94.92;94.29;94.11;94.83;93.03;;19.7;1020;0;19.44;
05.10.21 10:45:09;8341.05;94.56;93;92.45;96.55;68.3;71.06;68.19;59.09;60.76;52.77;64.12;76.86;97.22;100.48;107.73;109.61;96.74;99.37;92.44;94.77;94.29;94.11;94.83;93.03;;19.7;1020;0;19.45;
05.10.21 11:15:15;8371.15;94.41;93;92.45;96.4;68.16;71.06;68.05;59.09;60.76;52.77;63.98;76.72;97.07;100.32;107.57;109.45;96.43;99.21;91.99;94.92;94.29;93.96;94.67;93.03;;19.7;1020;0;19.43;
05.10.21 11:45:21;8401.25;94.41;93;92.45;96.4;68.16;70.92;67.9;59.09;60.61;52.63;63.98;76.72;97.07;100.32;107.73;109.45;96.43;99.37;92.14;94.77;94.29;93.96;94.67;93.03;;19.7;1020;0;19.46;
05.10.21 12:15:26;8431.33;94.41;93;92.75;96.55;68.16;70.92;67.9;59.09;60.47;52.63;63.98;76.86;97.07;100.48;107.57;109.45;96.59;99.52;91.99;95.23;94.29;93.81;94.67;93.03;;19.7;1020;0;19.44;
05.10.21 12:45:32;8461.43;94.41;93;92.6;96.55;68.02;70.92;67.9;58.95;60.47;53.04;63.98;76.72;97.07;100.16;107.73;109.45;96.59;99.37;92.14;94.92;94.29;93.96;94.52;92.88;;19.7;1020;0;19.48;
05.10.21 13:15:37;8491.52;94.56;92.85;92.6;96.55;68.02;70.92;67.76;58.95;60.47;52.63;63.98;76.72;97.22;100.32;107.73;109.45;96.59;99.21;91.83;94.92;94.29;93.96;94.52;93.03;;19.7;1020;0;19.41;
05.10.21 13:45:42;8521.6;94.26;93;92.6;96.4;68.02;70.64;67.61;58.82;60.33;52.5;63.98;76.57;97.07;100.16;107.57;109.29;96.43;99.37;92.14;94.77;94.29;93.96;94.67;93.03;;19.7;1020;0;19.45;
05.10.21 14:15:47;8551.68;94.56;93.15;92.6;96.55;67.87;70.78;67.61;58.95;60.33;52.63;64.12;76.57;97.07;100.32;107.73;109.29;96.59;99.84;92.14;94.92;94.29;93.96;94.67;93.03;;19.7;1020;0;19.44;
05.10.21 14:45:52;8581.77;94.41;93.15;92.6;96.24;67.73;70.64;67.47;58.68;60.33;52.5;63.83;76.57;97.07;100.16;107.4;109.29;96.43;99.21;92.14;94.77;94.29;93.96;94.67;93.03;;19.7;1020;0;19.44;
05.10.21 15:15:56;8611.83;94.56;93.15;92.6;96.55;67.87;70.78;67.47;58.68;60.33;52.5;63.98;76.72;97.07;100.16;107.57;109.45;96.59;98.89;92.14;94.77;94.13;93.96;94.83;93.03;;19.7;1020;0;19.44;
05.10.21 15:46:01;8641.92;94.41;93.15;92.45;96.4;67.59;70.64;67.33;58.68;60.18;52.36;63.98;76.42;97.07;100.16;107.4;109.12;96.59;98.89;92.14;94.77;94.29;94.11;94.67;92.88;;19.7;1020;0;19.44;
05.10.21 16:16:05;8671.98;94.56;93.15;92.6;96.55;67.59;70.78;67.33;58.68;60.18;52.5;63.98;76.72;97.07;100.16;107.57;109.29;96.43;99.05;92.14;94.77;94.13;93.96;94.67;93.03;;19.7;1020;0;19.44;
05.10.21 16:46:12;8702.1;94.41;93;92.31;96.24;67.45;70.64;67.18;58.54;59.9;52.23;63.98;76.42;96.76;100;107.57;109.29;96.28;99.05;91.83;94.77;94.13;93.81;94.36;92.88;;19.7;1020;0;19.41;
05.10.21 17:16:17;8732.18;94.41;93;92.45;96.4;67.59;70.78;67.18;58.54;59.9;52.77;63.98;76.57;96.91;100.16;107.4;109.29;96.43;99.05;91.99;94.77;94.29;94.11;94.67;92.72;;19.7;1020;0;19.48;
05.10.21 17:46:23;8762.28;94.56;93.15;92.6;96.55;67.73;70.78;67.33;58.54;60.18;52.77;64.12;76.57;96.91;100.32;107.4;109.45;96.43;99.21;92.14;94.77;94.29;94.11;94.83;93.03;;19.7;1020;0;19.44;
05.10.21 18:16:28;8792.37;94.56;93.15;92.6;96.55;67.45;70.64;67.04;58.54;59.9;52.36;64.12;76.42;96.91;100.16;107.57;109.29;96.43;99.21;91.99;94.92;94.29;93.96;94.83;93.18;;19.7;1020;0;19.46;
05.10.21 18:46:35;8822.48;94.41;93;92.6;96.4;67.45;70.64;67.04;58.54;59.9;52.36;63.98;76.57;96.91;100;107.57;109.29;96.28;99.05;91.99;94.77;94.29;93.96;94.67;93.03;;19.7;1020;0;19.45;
05.10.21 19:16:40;8852.57;94.41;93;92.45;96.4;67.16;70.64;67.04;58.41;59.75;52.23;63.98;76.42;96.91;100;107.4;109.12;96.28;99.05;91.99;94.77;94.13;94.11;94.67;93.03;;19.7;1020;0;19.44;
05.10.21 19:46:45;8882.65;94.56;93.15;92.75;96.4;67.31;70.5;67.04;58.54;59.9;52.36;64.12;76.57;96.91;100;107.57;109.29;96.43;99.05;91.99;94.77;94.13;93.96;94.36;92.88;;19.7;1020;0;19.48;
05.10.21 20:16:51;8912.75;94.41;93;92.45;96.4;67.31;70.5;66.89;58.41;59.75;52.23;63.98;76.42;96.76;100;107.4;109.12;96.43;98.89;91.83;94.92;94.29;93.96;94.52;93.03;;19.7;1020;0;19.41;
05.10.21 20:46:56;8942.83;94.56;93.15;92.6;96.4;67.31;70.5;66.89;58.27;59.61;52.36;63.83;76.42;96.91;100;107.4;109.12;96.43;98.89;91.99;94.77;94.29;93.96;94.52;93.03;;19.7;1020;0;19.45;
05.10.21 21:17:00;8972.9;94.71;93.3;92.75;96.55;67.31;70.64;66.89;58.27;59.75;52.23;63.98;76.57;96.91;100.16;107.4;109.12;96.59;99.21;91.99;94.77;94.29;93.81;94.52;93.03;;19.7;1020;0;19.45;
05.10.21 21:47:05;9002.98;94.41;93.15;92.6;96.55;67.16;70.5;66.75;58.27;59.61;52.36;63.98;76.42;96.76;100;107.57;109.12;96.28;98.89;91.83;94.92;94.29;94.11;94.67;93.03;;19.7;1020;0;19.44;
05.10.21 22:17:11;9033.08;94.41;93.15;92.45;96.4;67.16;70.36;66.75;58.27;59.46;52.5;63.83;76.27;96.61;100;107.4;109.12;96.28;99.05;91.68;94.62;94.13;93.96;94.52;92.88;;19.7;1020;0;19.48;
05.10.21 22:47:16;9063.17;94.56;93;92.45;96.55;67.16;70.23;66.61;57.72;59.46;52.23;63.98;76.27;96.76;100;107.4;109.12;96.28;99.05;91.83;94.77;94.29;93.96;94.52;92.88;;19.7;1020;0;19.44;
05.10.21 23:17:21;9093.25;94.41;93;92.6;96.4;67.02;70.36;66.46;57.59;59.32;51.82;63.83;76.27;96.61;100;107.4;108.96;96.12;99.05;91.68;94.77;94.29;93.96;94.52;93.03;;19.7;1020;0;19.44;
05.10.21 23:47:27;9123.35;94.56;93.15;92.6;96.55;67.02;70.23;66.46;57.59;59.46;52.23;63.98;76.27;96.61;99.84;107.24;108.96;96.43;99.05;91.68;94.62;94.13;93.81;94.67;92.88;;19.7;1020;0;19.44;
06.10.21 00:17:32;9153.43;94.41;93.3;92.45;96.24;67.02;70.23;66.46;57.72;59.32;51.96;63.98;76.12;96.61;99.84;107.4;109.12;96.43;98.89;91.68;95.07;94.13;93.96;94.52;92.88;;19.7;1020;0;19.41;
06.10.21 00:47:39;9183.55;94.41;93.15;92.45;96.55;66.88;70.36;66.46;57.59;59.18;51.96;63.98;76.27;96.61;99.84;107.4;108.96;96.43;99.05;91.68;94.92;94.13;93.96;94.52;92.88;;19.7;1020;0;19.48;
06.10.21 01:17:44;9213.63;94.56;93.3;92.75;96.55;66.88;70.36;66.46;57.72;59.32;52.23;63.98;76.42;96.76;100;107.24;109.12;96.43;99.05;91.83;94.62;94.29;94.11;94.67;93.03;;19.7;1020;0;19.48;
06.10.21 01:47:49;9243.72;94.56;93.15;92.75;96.55;66.74;70.23;66.18;57.59;59.18;52.09;63.98;76.27;96.61;99.84;107.24;108.96;96.43;99.05;91.53;94.77;94.29;93.96;94.52;93.03;;19.7;1020;0;19.44;
06.10.21 02:17:54;9273.8;94.41;93.15;92.45;96.55;66.74;70.36;66.32;57.59;59.18;51.96;63.98;76.12;96.61;99.84;107.4;108.96;96.43;99.05;91.68;94.46;94.13;93.81;94.67;92.88;;19.7;1020;0;19.48;
