17/02/2021/12:08 SW ver:OXY10v3_33
Header Ch-7
Description: FUI FR
IDENTIFICATION
PHIboard number   : v1214381
PM number         : 00000000
Serial number     : OXY-10-09-035       
MUX channel       : ON - 07

PARAMETERS
Signal LED current: 050
Ref LED current   : 064
Ref LED amplitude : 94131
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.62 at 020.0°C amp 149800
100.00%a.s.phase 2: 27.68 at 020.0°C amp 066000
Date   (ddmmyy)   : 140217
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
17/02/2021;13:03:33;54,77;9,144;27,570;8503,000;20,000
17/02/2021;13:03:48;55,01;9,218;27,490;8497,000;20,000
17/02/2021;13:04:03;55,27;9,172;27,540;8507,000;20,000
17/02/2021;13:04:18;55,52;9,106;27,620;8504,000;20,000
17/02/2021;13:04:33;55,76;9,083;27,640;8507,000;20,000
17/02/2021;13:04:48;56,01;9,254;27,440;8498,000;20,000
17/02/2021;13:05:03;56,26;9,108;27,620;8501,000;20,000
17/02/2021;13:05:18;56,51;9,207;27,500;8501,000;20,000
17/02/2021;13:05:33;56,76;9,178;27,530;8479,000;20,000
17/02/2021;13:05:48;57,02;9,129;27,590;8481,000;20,000
17/02/2021;13:06:03;57,27;9,074;27,650;8482,000;20,000
17/02/2021;13:06:18;57,52;9,146;27,570;8483,000;20,000
17/02/2021;13:06:33;57,77;9,068;27,660;8480,000;20,000
17/02/2021;13:06:48;58,02;9,232;27,470;8471,000;20,000
17/02/2021;13:07:03;58,27;9,182;27,530;8479,000;20,000
17/02/2021;13:07:18;58,52;9,185;27,530;8473,000;20,000
17/02/2021;13:07:33;58,77;9,139;27,580;8458,000;20,000
17/02/2021;13:07:48;59,01;9,217;27,490;8480,000;20,000
17/02/2021;13:08:03;59,27;9,189;27,520;8484,000;20,000
17/02/2021;13:08:18;59,52;9,139;27,580;8464,000;20,000
17/02/2021;13:08:33;59,76;9,174;27,540;8462,000;20,000
17/02/2021;13:08:48;60,02;9,113;27,610;8476,000;20,000
17/02/2021;13:09:03;60,27;9,182;27,530;8467,000;20,000
17/02/2021;13:09:18;60,52;9,156;27,560;8454,000;20,000
17/02/2021;13:09:33;60,76;9,053;27,680;8456,000;20,000
17/02/2021;13:09:48;61,01;9,035;27,700;8469,000;20,000
17/02/2021;13:10:03;61,27;9,143;27,570;8473,000;20,000
17/02/2021;13:10:18;61,52;9,176;27,530;8439,000;20,000
17/02/2021;13:10:33;61,77;9,125;27,600;8463,000;20,000
17/02/2021;13:10:48;62,02;9,201;27,510;8466,000;20,000
17/02/2021;13:11:03;62,27;9,105;27,620;8468,000;20,000
17/02/2021;13:11:18;62,52;9,096;27,630;8459,000;20,000
17/02/2021;13:11:33;62,77;9,124;27,600;8457,000;20,000
17/02/2021;13:11:48;63,02;9,080;27,650;8464,000;20,000
17/02/2021;13:12:03;63,27;9,150;27,570;8473,000;20,000
17/02/2021;13:12:18;63,51;9,203;27,500;8449,000;20,000
17/02/2021;13:12:33;63,77;9,128;27,590;8455,000;20,000
17/02/2021;13:12:48;64,01;9,162;27,550;8460,000;20,000
17/02/2021;13:13:03;64,27;9,211;27,490;8453,000;20,000
17/02/2021;13:13:18;64,52;9,114;27,610;8455,000;20,000
17/02/2021;13:13:33;64,77;9,163;27,550;8474,000;20,000
17/02/2021;13:13:48;65,02;9,204;27,500;8454,000;20,000
17/02/2021;13:14:03;65,27;9,106;27,620;8473,000;20,000
17/02/2021;13:14:18;65,52;9,145;27,570;8454,000;20,000
17/02/2021;13:14:33;65,76;9,182;27,530;8450,000;20,000
17/02/2021;13:14:48;66,02;9,154;27,560;8458,000;20,000
17/02/2021;13:15:03;66,26;9,112;27,610;8459,000;20,000
17/02/2021;13:15:18;66,52;9,155;27,560;8455,000;20,000
17/02/2021;13:15:33;66,77;9,187;27,520;8452,000;20,000
17/02/2021;13:15:48;67,02;9,164;27,550;8464,000;20,000
17/02/2021;13:16:03;67,27;9,163;27,550;8457,000;20,000
17/02/2021;13:16:18;67,52;9,239;27,460;8465,000;20,000
17/02/2021;13:16:33;67,77;9,195;27,510;8459,000;20,000
17/02/2021;13:16:48;68,01;9,175;27,540;8465,000;20,000
